hockey,russia,khl,1.50,253,187,1.4191,0.7391,12.43,0.0491
hockey,slovakia,tipsport-liga,1.20,35,28,1.1940,0.8000,-1.47,-0.0420
hockey,slovakia,tipsport-liga,1.30,133,119,1.2326,0.8947,13.86,0.1042
hockey,slovakia,tipsport-liga,1.40,350,294,1.3112,0.8400,34.2999999999999,0.0980
hockey,slovakia,tipsport-liga,1.50,595,476,1.3700,0.8000,54.3899999999999,0.0914
hockey,slovenia,hokejska-liga,1.10,4,4,1.0575,1.0000,0.23,0.0575
hockey,slovenia,hokejska-liga,1.20,9,9,1.1144,1.0000,1.03,0.1144
hockey,slovenia,hokejska-liga,1.30,10,9,1.1330,0.9000,0.0300000000000002,0.0030
hockey,slovenia,hokejska-liga,1.40,13,11,1.1915,0.8462,-0.21,-0.0162
hockey,slovenia,hokejska-liga,1.50,15,13,1.2273,0.8667,0.71,0.0473
hockey,spain,lnh,1.30,1,0,1.2700,0.0000,-1,-1.0000
hockey,spain,lnh,1.40,2,1,1.3100,0.5000,-0.65,-0.3250
hockey,spain,lnh,1.50,2,1,1.3100,0.5000,-0.65,-0.3250
hockey,sweden,shl,1.20,16,16,1.1700,1.0000,2.72,0.1700
hockey,sweden,shl,1.30,40,32,1.2280,0.8000,-0.880000000000001,-0.0220
hockey,sweden,shl,1.40,170,110,1.3229,0.6471,-25.43,-0.1496
hockey,sweden,shl,1.50,279,194,1.3751,0.6953,-12.85,-0.0461
hockey,ukraine,extra-league,1.10,56,46,1.0516,0.8214,-7.72,-0.1379
hockey,ukraine,extra-league,1.20,95,77,1.0853,0.8105,-11.45,-0.1205
hockey,ukraine,extra-league,1.30,127,99,1.1299,0.7795,-15.59,-0.1228
hockey,ukraine,extra-league,1.40,172,123,1.1912,0.7151,-27.97,-0.1626
hockey,ukraine,extra-league,1.50,194,138,1.2234,0.7113,-27.93,-0.1440
hockey,united-kingdom,elite-league,1.10,32,27,1.0572,0.8438,-3.67,-0.1147
hockey,united-kingdom,elite-league,1.20,107,91,1.1241,0.8505,-5.24,-0.0490
hockey,united-kingdom,elite-league,1.30,228,195,1.1925,0.8553,4.32000000000001,0.0189
hockey,united-kingdom,elite-league,1.40,370,307,1.2589,0.8297,15.7,0.0424
hockey,united-kingdom,elite-league,1.50,531,411,1.3160,0.7740,4.46000000000002,0.0084
hockey,world,world-championship,1.10,130,120,1.0552,0.9231,-3.33999999999999,-0.0257
hockey,world,world-championship,1.20,236,212,1.0958,0.8983,-3.94,-0.0167
hockey,world,world-championship,1.30,322,268,1.1374,0.8323,-19.94,-0.0619
hockey,world,world-championship,1.40,378,314,1.1704,0.8307,-13.42,-0.0355
hockey,world,world-championship,1.50,444,360,1.2122,0.8108,-12.68,-0.0286
