1.08,0
1.17,1
1.43,1
1.3,1
1.33,0
1.1,0
1.11,1
1.02,1
1.02,1
1.5,0
1.09,1
1.03,1
1.19,1
1.17,1
1.03,1
1.14,1
1.39,1
1.41,1
1.02,1
1.17,1
1.01,1
1.41,0
1.05,1
1.25,1
1.02,1
1.22,0
1.18,1
1.39,0
1.32,0
1.12,1
1.4,1
1.37,1
1.19,1
1.09,1
1.37,1
1.03,1
1.01,1
1.08,0
1.17,1
1.43,1
1.3,1
1.33,0
1.1,0
1.11,1
1.02,1
1.02,1
1.5,0
1.09,1
1.03,1
1.19,1
1.17,1
1.03,1
1.14,1
1.39,1
1.41,1
1.02,1
1.17,1
1.01,1
1.41,0
1.05,1
1.25,1
1.02,1
1.22,0
1.18,1
1.39,0
1.32,0
1.12,1
1.4,1
1.37,1
1.19,1
1.09,1
1.37,1
1.03,1
1.01,1
1.08,0
1.17,1
1.43,1
1.3,1
1.33,0
1.1,0
1.11,1
1.02,1
1.02,1
1.5,0
1.09,1
1.03,1
1.19,1
1.17,1
1.03,1
1.14,1
1.39,1
1.41,1
1.02,1
1.17,1
1.01,1
1.41,0
1.05,1
1.25,1
1.02,1
1.22,0
1.18,1
1.39,0
1.32,0
1.12,1
1.4,1
1.37,1
1.19,1
1.09,1
1.37,1
1.03,1
1.01,1
1.25,0
1.03,1
1.07,1
1.5,1
1.02,1
1.21,0
1.05,1
1.38,0
1.13,1
1.2,1
1.03,1
1.3,1
1.14,0
1.01,1
1.05,0
1.1,1
1.48,0
1.01,1
1.38,1
1.5,0
1.39,1
1.04,1
1.32,0
1.01,1
1.14,0
1.22,1
1.14,1
1.04,1
1.18,0
1.14,1
1.16,1
1.38,1
1.25,0
1.03,1
1.07,1
1.5,1
1.02,1
1.21,0
1.05,1
1.38,0
1.13,1
1.2,1
1.03,1
1.3,1
1.14,0
1.01,1
1.05,0
1.1,1
1.48,0
1.01,1
1.38,1
1.5,0
1.39,1
1.04,1
1.32,0
1.01,1
1.14,0
1.22,1
1.14,1
1.04,1
1.18,0
1.14,1
1.16,1
1.38,1
1.16,0
1.05,1
1.06,1
1.21,1
1.5,1
1.03,1
1.37,1
1.04,0
1.35,1
1.07,1
1.1,1
1.12,1
1.11,1
1.13,1
1.04,1
1.33,1
1.25,1
1.22,1
1.36,0
1.03,0
1.33,1
1.13,0
1.4,1
1.1,1
1.22,1
1.22,1
1.33,1
