1.45,1
1.33,1
1.5,1
1.44,1
1.49,0
1.47,0
1.29,1
1.36,0
1.41,1
1.14,1
1.18,1
1.44,1
1.41,1
1.24,1
1.08,1
1.2,1
1.17,1
1.02,1
1.18,1
1.18,1
1.28,1
1.47,0
1.46,0
1.41,1
1.29,1
1.1,0
1.3,1
1.29,1
1.47,1
1.4,1
1.24,1
1.18,1
1.3,1
1.5,1
1.42,1
1.39,1
1.16,1
1.21,0
1.46,0
1.33,1
1.1,1
1.3,1
1.44,1
1.2,0
1.14,1
1.38,1
1.37,1
1.23,1
1.34,1
1.31,0
1.4,1
1.2,1
1.35,1
1.31,1
1.13,1
1.46,1
1.47,1
1.2,1
1.12,1
1.41,0
1.26,1
1.35,0
1.28,0
1.43,0
1.5,1
1.14,1
1.45,1
1.24,1
1.25,1
1.2,0
1.25,1
1.42,1
1.27,1
1.26,1
1.48,1
1.11,0
1.14,1
1.39,0
1.16,1
1.15,1
1.35,1
1.1,1
1.2,1
1.19,1
1.08,1
1.14,1
1.12,1
1.15,1
1.39,1
