1.37,0
1.28,1
1.43,1
1.46,0
1.44,0
1.47,0
1.37,0
1.28,1
1.43,1
1.46,0
1.44,0
1.47,0
1.37,0
1.28,1
1.43,1
1.46,0
1.44,0
1.47,0
1.4,1
1.49,0
1.45,0
1.45,1
1.4,1
1.49,0
1.45,0
1.45,1
1.4,1
1.49,0
1.45,0
1.45,1
1.5,0
1.44,0
1.22,0
1.5,0
1.44,0
1.22,0
1.5,0
1.44,0
1.22,0
1.45,1
1.31,1
1.47,0
1.5,1
1.5,1
1.3,0
1.34,0
1.45,1
1.31,1
1.47,0
1.5,1
1.5,1
1.3,0
1.34,0
1.45,1
1.31,1
1.47,0
1.5,1
1.5,1
1.3,0
1.34,0
1.25,1
1.42,1
1.5,1
1.42,1
1.1,1
1.45,1
1.45,1
1.32,1
1.22,1
1.3,1
1.35,1
1.5,1
1.25,1
1.42,1
1.5,1
1.42,1
1.1,1
1.45,1
1.45,1
1.32,1
1.22,1
1.3,1
1.35,1
1.5,1
1.25,1
1.42,1
1.5,1
1.42,1
1.1,1
1.45,1
1.45,1
1.32,1
1.22,1
1.3,1
1.35,1
1.5,1
1.34,1
1.32,1
1.29,1
1.38,0
1.2,1
1.47,0
1.41,1
1.45,1
1.45,0
1.46,1
1.25,0
1.48,0
1.25,1
1.34,1
1.32,1
1.29,1
1.38,0
1.2,1
1.47,0
1.41,1
1.45,1
1.45,0
1.46,1
1.25,0
1.48,0
1.25,1
1.34,1
1.32,1
1.29,1
1.38,0
1.2,1
1.47,0
1.41,1
1.45,1
1.45,0
1.46,1
1.25,0
1.48,0
1.25,1
