1.47,1
1.24,0
1.13,1
1.38,0
1.21,1
1.36,1
1.06,1
1.38,0
1.07,1
1.11,1
1.23,0
1.14,0
1.14,1
1.3,1
1.08,1
1.42,1
1.13,1
1.21,1
1.23,1
1.26,1
1.38,0
1.34,1
1.23,0
1.19,1
1.17,0
1.25,1
1.41,0
1.44,1
1.14,1
1.32,0
1.19,1
1.47,1
1.24,0
1.13,1
1.38,0
1.21,1
1.36,1
1.06,1
1.38,0
1.07,1
1.11,1
1.23,0
1.14,0
1.14,1
1.3,1
1.08,1
1.42,1
1.13,1
1.21,1
1.23,1
1.26,1
1.38,0
1.34,1
1.23,0
1.19,1
1.17,0
1.25,1
1.41,0
1.44,1
1.14,1
1.32,0
1.19,1
1.26,0
1.39,0
1.01,1
1.47,1
1.25,1
1.01,1
1.08,1
1.01,1
1.2,1
1.32,0
1.24,1
1.11,0
1.36,1
1.06,1
1.43,0
1.01,1
1.06,1
1.03,1
1.4,1
1.12,0
1.01,1
1.22,1
1.02,1
1.01,0
1.01,0
1.01,1
1.16,0
1.01,1
1.21,1
1.01,1
1.01,1
1.16,1
1.36,1
1.3,0
1.22,0
1.14,1
1.26,0
1.39,0
1.01,1
1.47,1
1.25,1
1.01,1
1.08,1
1.01,1
1.2,1
1.32,0
1.24,1
1.11,0
1.36,1
1.06,1
1.43,0
1.01,1
1.06,1
1.03,1
1.4,1
1.12,0
1.01,1
1.22,1
1.02,1
1.01,0
1.01,0
1.01,1
1.16,0
1.01,1
1.21,1
1.01,1
1.01,1
1.16,1
1.36,1
1.3,0
1.22,0
1.14,1
1.04,0
1.2,1
1.4,1
1.03,1
1.33,1
1.02,1
1.11,1
1.08,1
1.23,0
1.03,0
1.34,1
1.04,1
1.08,1
1.17,1
1.03,0
1.04,1
1.13,0
1.06,1
1.07,1
1.06,1
1.09,1
1.25,1
1.25,1
1.04,0
1.2,1
1.4,1
1.03,1
1.33,1
1.02,1
1.11,1
1.08,1
1.23,0
1.03,0
1.34,1
1.04,1
1.08,1
1.17,1
1.03,0
1.04,1
1.13,0
1.06,1
1.07,1
1.06,1
1.09,1
1.25,1
1.25,1
1.31,1
1.35,1
1.46,1
1.08,1
1.04,1
1.11,1
1.04,1
1.33,1
1.15,1
1.26,1
1.03,1
1.48,0
1.36,1
1.26,1
1.26,0
1.3,1
1.2,1
1.13,1
1.11,1
1.07,0
1.12,1
1.18,1
1.25,1
1.24,0
1.06,1
1.26,1
1.38,0
1.22,1
1.11,1
1.2,1
1.44,0
1.49,0
1.11,1
1.31,1
1.35,1
1.46,1
1.08,1
1.04,1
1.11,1
1.04,1
1.33,1
1.15,1
1.26,1
1.03,1
1.48,0
1.36,1
1.26,1
1.26,0
1.3,1
1.2,1
1.13,1
1.11,1
1.07,0
1.12,1
1.18,1
1.25,1
1.24,0
1.06,1
1.26,1
1.38,0
1.22,1
1.11,1
1.2,1
1.44,0
1.49,0
1.11,1
