1.29,1
1.33,0
1.23,1
1.2,0
1.19,1
1.4,1
1.23,1
1.17,1
1.18,1
1.12,1
1.32,1
1.06,1
1.4,1
1.13,1
1.22,1
1.21,1
1.46,1
1.25,1
1.5,1
1.37,1
1.22,1
1.2,1
1.32,0
1.44,1
1.45,1
1.5,1
1.26,1
1.22,1
1.33,1
1.36,1
1.38,0
1.16,1
1.38,1
1.49,0
1.33,1
1.36,1
1.28,1
1.44,1
1.5,0
1.42,1
1.33,0
1.3,0
1.33,1
1.45,1
1.33,1
1.36,1
1.38,0
1.16,1
1.38,1
1.49,0
1.33,1
1.36,1
1.28,1
1.44,1
1.5,0
1.42,1
1.33,0
1.3,0
1.33,1
1.45,1
1.12,1
1.22,0
1.26,1
1.45,1
1.17,1
1.2,0
1.2,1
1.22,1
1.17,1
1.05,1
1.18,1
1.3,1
1.07,0
1.15,1
1.1,1
1.12,1
1.22,0
1.26,1
1.45,1
1.17,1
1.2,0
1.2,1
1.22,1
1.17,1
1.05,1
1.18,1
1.3,1
1.07,0
1.15,1
1.1,1
1.28,1
1.5,1
1.1,1
