LeagueId,NoData,Bet,Score,AvgOdd
3206,18,1,0.7777777777777778,1.3505555555555557
3206,16,2,0.8125,1.348125
3026,402,1,0.6990049751243781,1.3581840796019902
3026,167,2,0.7125748502994012,1.3731137724550897
2112,33,1,0.696969696969697,1.3493939393939391
2112,4,2,0.75,1.4125
2024,47,1,0.5319148936170213,1.3653191489361702
2024,5,2,0.8,1.43
3488,131,1,0.732824427480916,1.3463358778625956
3488,100,2,0.67,1.3491
2171,26,1,0.5,1.3784615384615386
2171,11,2,0.8181818181818182,1.3581818181818182
2422,27,1,0.7777777777777778,1.3455555555555554
2422,24,2,0.7916666666666666,1.35625
3047,21,1,0.6190476190476191,1.3638095238095236
3047,6,2,0.8333333333333334,1.3849999999999998
2914,4,1,1.0,1.345
2914,1,2,1.0,1.46
2728,186,1,0.7096774193548387,1.3746236559139786
2728,144,2,0.7291666666666666,1.381875
2577,5,1,0.8,1.3719999999999999
3864,37,1,0.7027027027027027,1.3818918918918919
3864,4,2,0.5,1.4100000000000001
2814,8,1,0.625,1.3599999999999999
2814,7,2,0.7142857142857143,1.3671428571428572
3748,15,1,0.8666666666666667,1.3113333333333332
3748,10,2,0.6,1.3590000000000002
3380,94,1,0.6702127659574468,1.397127659574468
2727,94,1,0.7340425531914894,1.3595744680851063
2727,20,2,0.7,1.34
2314,10,1,0.6,1.3509999999999998
2314,1,2,1.0,1.48
2911,108,1,0.7314814814814815,1.3620370370370367
2911,6,2,0.8333333333333334,1.3766666666666667
3319,15,1,0.7333333333333333,1.3313333333333335
3319,7,2,0.8571428571428571,1.31
2823,7,1,0.7142857142857143,1.337142857142857
2823,9,2,0.6666666666666666,1.342222222222222
3709,52,1,0.6538461538461539,1.3378846153846153
3709,18,2,0.6666666666666666,1.3688888888888888
2153,47,1,0.574468085106383,1.3782978723404258
2153,4,2,0.5,1.3699999999999999
2146,100,1,0.68,1.3673999999999997
2146,29,2,0.6206896551724138,1.4137931034482758
3179,48,1,0.6458333333333334,1.3789583333333333
3179,12,2,0.6666666666666666,1.3441666666666665
3009,86,1,0.6395348837209303,1.3556976744186047
3009,15,2,0.4666666666666667,1.379333333333334
2261,15,1,0.6666666666666666,1.3746666666666667
2261,7,2,0.7142857142857143,1.3985714285714284
2985,30,1,0.6333333333333333,1.34
2985,16,2,0.75,1.3487500000000001
2688,39,1,0.5897435897435898,1.4171794871794867
2688,1,2,1.0,1.41
2550,39,1,0.5897435897435898,1.3528205128205126
2550,21,2,0.7619047619047619,1.373333333333333
2083,65,1,0.676923076923077,1.3927692307692308
2083,5,2,0.8,1.418
1998,2,1,1.0,1.4
1998,1,2,1.0,1.41
3766,1,1,1.0,1.34
3766,2,2,1.0,1.35
2108,6,1,0.8333333333333334,1.375
2108,9,2,0.6666666666666666,1.3977777777777778
2565,48,1,0.75,1.380625
2565,29,2,0.7931034482758621,1.3699999999999997
3145,21,1,0.6666666666666666,1.3461904761904762
3145,9,2,0.4444444444444444,1.3677777777777775
2560,19,1,0.6842105263157895,1.3636842105263158
2560,7,2,0.5714285714285714,1.4000000000000001
2397,16,1,0.625,1.37375
2397,17,2,0.7058823529411765,1.37
3031,496,1,0.717741935483871,1.3616129032258064
3031,202,2,0.7574257425742574,1.3654950495049507
3043,18,1,0.8888888888888888,1.3488888888888892
3043,14,2,0.6428571428571429,1.397142857142857
3013,37,1,0.7027027027027027,1.356216216216216
3013,9,2,0.3333333333333333,1.3711111111111112
2251,29,1,0.7241379310344828,1.3872413793103446
2251,14,2,0.7142857142857143,1.3692857142857144
2922,60,1,0.7833333333333333,1.3681666666666668
2922,15,2,0.6666666666666666,1.3553333333333335
2668,30,1,0.6666666666666666,1.3880000000000001
2668,5,2,1.0,1.4
3198,81,1,0.7283950617283951,1.3746913580246916
3198,28,2,0.7142857142857143,1.3671428571428574
2247,30,1,0.6,1.3986666666666665
2247,4,2,0.5,1.395
3317,10,1,0.6,1.3390000000000002
2955,39,1,0.7692307692307693,1.3428205128205128
2955,22,2,0.6818181818181818,1.3422727272727275
3023,22,1,0.7272727272727273,1.3727272727272728
