LeagueId,NoData,Bet,Score
2887,9,1,0.7777777777777778
2887,6,2,0.8333333333333334
2333,2,1,1.0
2333,7,2,0.8571428571428571
2954,2,1,0.5
2954,1,2,1.0
2704,7,1,0.8571428571428571
2704,4,2,0.75
2961,1,1,1.0
3106,18,1,0.6111111111111112
3106,6,2,0.5
2569,1,1,1.0
2569,6,2,0.5
3205,18,1,0.6111111111111112
3205,3,2,0.3333333333333333
2536,4,1,0.75
2536,3,2,1.0
2811,27,1,0.8148148148148148
2811,6,2,0.8333333333333334
3691,11,1,0.8181818181818182
3691,5,2,0.4
3174,7,1,0.42857142857142855
3174,7,2,1.0
2535,7,1,0.0
2535,5,2,0.8
3733,13,1,0.9230769230769231
3733,10,2,0.7
2832,18,1,0.6666666666666666
2832,4,2,0.5
2138,11,2,0.7272727272727273
3747,10,1,0.7
3747,3,2,0.6666666666666666
3489,8,1,0.625
3489,3,2,0.3333333333333333
2851,19,1,0.631578947368421
2851,3,2,0.3333333333333333
3051,7,1,0.7142857142857143
3051,7,2,0.5714285714285714
2975,7,1,1.0
2975,1,2,1.0
3021,6,1,0.5
3021,4,2,0.5
2818,27,1,0.5555555555555556
2818,7,2,0.7142857142857143
3159,10,1,0.4
3159,6,2,0.6666666666666666
2968,8,1,0.625
2968,7,2,0.7142857142857143
3110,10,1,0.7
3110,8,2,0.75
3373,4,1,0.75
3373,1,2,1.0
3626,20,1,0.8
3626,14,2,0.7142857142857143
2861,18,1,0.6111111111111112
2861,15,2,0.6
3221,13,1,0.7692307692307693
3221,2,2,1.0
3808,12,1,0.9166666666666666
3808,7,2,0.7142857142857143
2583,4,1,0.0
2583,9,2,0.7777777777777778
2657,2,1,0.5
2657,25,2,0.72
3371,4,1,1.0
3371,1,2,1.0
2444,3,1,0.0
2444,2,2,0.5
2806,2,1,0.0
3784,11,1,0.8181818181818182
3784,8,2,0.75
3028,12,1,0.5
3028,3,2,0.6666666666666666
3053,7,1,0.7142857142857143
3053,7,2,0.8571428571428571
3148,7,1,0.42857142857142855
3148,3,2,1.0
2409,2,1,0.0
2409,7,2,0.8571428571428571
3786,12,1,0.75
3786,5,2,0.4
3043,12,1,0.4166666666666667
3043,13,2,0.9230769230769231
3680,5,1,1.0
3680,5,2,0.2
3654,9,1,0.4444444444444444
3654,4,2,0.75
2925,28,1,0.9285714285714286
2925,4,2,1.0
2917,19,1,0.6842105263157895
2917,5,2,0.8
3500,25,1,0.64
3775,2,1,0.0
3775,2,2,0.5
2930,4,1,0.75
2930,2,2,1.0
3103,34,1,0.7352941176470589
3103,5,2,0.8
2936,31,1,0.6774193548387096
2936,6,2,0.5
3803,9,1,0.6666666666666666
3803,12,2,0.9166666666666666
3580,11,1,0.7272727272727273
3580,7,2,0.8571428571428571
2553,4,1,1.0
2553,8,2,0.5
2889,12,1,0.75
2889,8,2,0.75
2943,16,1,0.8125
2943,7,2,0.7142857142857143
2987,14,1,0.8571428571428571
2987,7,2,0.7142857142857143
2974,29,1,0.5517241379310345
2974,10,2,0.9
3665,11,1,0.8181818181818182
3665,4,2,1.0
3502,9,1,0.6666666666666666
3078,6,1,1.0
3078,1,2,1.0
3006,24,1,0.75
3006,9,2,0.6666666666666666
3455,15,1,0.8
3455,6,2,0.6666666666666666
2648,2,1,1.0
2648,5,2,0.8
3265,7,1,0.7142857142857143
3265,1,2,0.0
2448,6,1,0.0
2448,17,2,0.7058823529411765
2005,3,1,0.6666666666666666
2005,4,2,0.75
3033,17,1,0.7647058823529411
3033,3,2,0.6666666666666666
3527,19,1,0.6842105263157895
3179,26,1,0.4230769230769231
3179,8,2,0.75
2561,5,1,0.6
2561,15,2,0.8666666666666667
3366,5,1,1.0
3366,3,2,0.6666666666666666
2867,16,1,0.75
2867,7,2,0.8571428571428571
3145,14,1,0.6428571428571429
3145,8,2,0.75
3736,2,1,1.0
3736,1,2,0.0
3151,16,1,0.8125
3151,1,2,1.0
2993,16,1,0.875
2993,2,2,0.0
2633,4,1,0.0
2633,5,2,0.4
2497,8,1,0.625
2497,1,2,1.0
2360,8,1,0.625
3349,1,1,1.0
3817,4,1,0.75
3817,4,2,0.25
3399,1,2,0.0
2854,4,1,1.0
2854,4,2,0.5
3312,1,1,1.0
3676,5,1,0.8
3676,5,2,1.0
3730,6,1,1.0
3730,9,2,0.4444444444444444
2820,2,1,1.0
2820,2,2,1.0
3532,13,1,0.6923076923076923
3465,4,1,0.75
3465,5,2,0.2
3319,8,1,0.625
3319,6,2,0.8333333333333334
2037,2,2,1.0
3368,5,1,0.4
3368,5,2,0.8
2992,10,1,0.7
2992,11,2,0.8181818181818182
3266,22,1,0.8636363636363636
3266,4,2,0.75
3648,7,1,0.8571428571428571
3648,10,2,0.7
3076,2,1,1.0
3076,9,2,0.6666666666666666
2312,1,1,1.0
2312,1,2,1.0
2852,27,1,0.6666666666666666
2852,7,2,0.7142857142857143
3334,26,1,0.0
3334,9,2,0.5555555555555556
3564,5,1,0.8
3633,21,1,0.7142857142857143
3633,11,2,0.7272727272727273
3631,5,1,0.8
3631,1,2,1.0
3354,13,1,0.6153846153846154
3354,1,2,1.0
3123,13,1,0.9230769230769231
3123,6,2,0.3333333333333333
3613,13,1,0.9230769230769231
3613,6,2,0.6666666666666666
3807,21,1,0.6190476190476191
3807,6,2,0.8333333333333334
3335,10,1,0.7
3335,14,2,0.7142857142857143
3117,18,1,0.8333333333333334
3117,9,2,0.4444444444444444
3743,25,1,0.72
3743,7,2,0.7142857142857143
2850,11,1,0.8181818181818182
2850,9,2,0.7777777777777778
3188,10,1,0.6
3188,7,2,0.8571428571428571
2216,1,1,1.0
2216,10,2,0.7
2532,2,1,0.0
2532,9,2,0.5555555555555556
2230,3,2,1.0
2759,13,1,0.7692307692307693
2759,6,2,0.5
2773,5,1,0.8
2773,5,2,0.8
3519,10,1,0.7
2969,1,1,1.0
2969,2,2,0.5
2021,4,2,0.5
3372,8,1,0.5
3372,7,2,0.2857142857142857
2770,8,1,0.5
2770,3,2,0.6666666666666666
2413,1,1,1.0
2413,5,2,0.6
3009,28,1,0.6071428571428571
3009,1,2,1.0
3599,9,1,0.7777777777777778
3599,6,2,0.3333333333333333
3347,24,1,0.7083333333333334
3347,5,2,0.8
3707,20,1,0.7
3707,8,2,0.25
3116,22,1,0.8181818181818182
3116,10,2,0.5
2517,7,1,1.0
2517,7,2,0.8571428571428571
2844,8,1,0.5
2844,4,2,1.0
2071,6,2,1.0
2827,4,1,1.0
2827,3,2,0.6666666666666666
2796,1,1,0.0
2892,13,1,0.9230769230769231
2892,8,2,0.875
3688,9,1,0.7777777777777778
3688,7,2,0.5714285714285714
3105,25,1,0.6
3105,13,2,0.6923076923076923
3320,11,1,0.45454545454545453
3320,5,2,0.6
3660,14,1,0.7142857142857143
3660,8,2,0.875
2498,3,1,0.0
3199,13,1,0.7692307692307693
3199,5,2,0.4
2946,20,1,0.75
2946,8,2,0.625
2231,1,1,1.0
2231,25,2,0.6
3415,5,1,0.0
3415,4,2,0.75
3050,3,1,0.3333333333333333
3050,4,2,0.75
3720,13,1,0.6923076923076923
3720,5,2,0.6
2023,3,1,1.0
2023,1,2,1.0
3776,3,1,0.3333333333333333
3776,3,2,0.6666666666666666
2573,8,1,0.75
2573,4,2,0.75
3630,9,1,0.6666666666666666
3630,2,2,1.0
2959,2,1,1.0
2959,1,2,1.0
3685,2,1,1.0
3118,16,1,0.625
3118,4,2,0.75
2722,7,1,0.0
2722,8,2,1.0
3562,3,1,0.0
3562,1,2,0.0
2453,5,1,0.8
3259,4,1,0.75
3259,2,2,0.5
3019,7,1,0.7142857142857143
3019,4,2,1.0
3708,8,1,0.625
3708,6,2,0.5
2890,6,1,1.0
2890,6,2,0.8333333333333334
3601,2,1,0.0
3601,3,2,1.0
3637,7,1,0.7142857142857143
3637,2,2,0.5
2342,8,1,0.875
3109,17,1,0.5882352941176471
3109,13,2,0.5384615384615384
2964,1,1,0.0
2455,7,1,0.0
2455,5,2,0.4
3738,15,1,0.6
3738,8,2,0.25
2650,8,1,0.0
2650,1,2,1.0
2958,18,1,0.6666666666666666
2958,13,2,0.6153846153846154
2030,6,2,0.8333333333333334
3092,1,1,1.0
3092,1,2,1.0
2915,12,1,0.6666666666666666
2915,7,2,0.7142857142857143
3267,3,1,1.0
3267,2,2,1.0
3713,12,1,0.6666666666666666
3713,10,2,0.8
2840,17,1,0.7647058823529411
2840,9,2,0.8888888888888888
2013,1,1,1.0
2013,1,2,0.0
3819,5,1,0.2
3819,3,2,1.0
2929,15,1,0.7333333333333333
2929,6,2,0.3333333333333333
3249,3,1,0.0
3249,2,2,1.0
3697,4,1,0.25
3697,3,2,0.6666666666666666
2912,5,1,0.8
2912,9,2,0.6666666666666666
2885,11,1,0.6363636363636364
2885,9,2,0.5555555555555556
3809,12,1,0.75
3809,9,2,0.7777777777777778
3656,7,1,0.7142857142857143
3656,3,2,1.0
2921,7,1,0.8571428571428571
2921,5,2,0.6
2922,16,1,0.6875
2922,4,2,0.75
2829,3,1,0.6666666666666666
2829,3,2,0.6666666666666666
3181,10,1,0.7
3181,2,2,0.5
3162,11,1,0.45454545454545453
3162,7,2,0.7142857142857143
3017,20,1,0.65
3017,6,2,0.3333333333333333
3657,9,1,0.7777777777777778
3657,5,2,0.6
2146,7,1,0.5714285714285714
2146,5,2,0.4
2896,1,1,1.0
3138,3,1,1.0
3138,2,2,0.5
3336,14,1,0.0
3336,3,2,0.6666666666666666
3587,3,1,0.3333333333333333
3514,7,1,1.0
3563,15,1,0.5333333333333333
3563,3,2,1.0
3056,12,1,0.6666666666666666
3056,3,2,0.6666666666666666
3195,6,1,0.8333333333333334
2939,14,1,0.7142857142857143
2769,3,1,0.0
2769,1,2,1.0
2554,2,1,0.0
2554,7,2,0.5714285714285714
2714,1,1,1.0
2714,2,2,0.0
3508,1,1,0.0
3469,2,1,0.5
3469,3,2,0.6666666666666666
2685,10,1,0.7
2685,5,2,0.4
3540,1,1,1.0
2486,1,2,1.0
2824,3,1,1.0
2824,6,2,0.6666666666666666
3203,10,1,0.8
3203,14,2,0.6428571428571429
2720,1,1,1.0
2720,1,2,1.0
2090,1,1,1.0
2090,6,2,0.6666666666666666
2727,10,1,0.0
2727,7,2,0.7142857142857143
2386,1,1,0.0
2386,4,2,0.75
3197,3,1,0.0
3197,4,2,0.5
3496,13,1,0.8461538461538461
3496,2,2,0.5
3570,1,1,1.0
2839,12,1,0.75
2839,8,2,0.5
2110,2,1,1.0
2110,2,2,0.5
2795,43,1,0.627906976744186
2795,3,2,0.6666666666666666
2793,1,1,0.0
2793,3,2,0.6666666666666666
2171,3,2,1.0
3216,6,1,0.5
3216,4,2,0.75
3325,9,1,1.0
3477,2,1,1.0
3397,13,1,0.6923076923076923
3397,8,2,0.875
3763,5,1,0.6
3763,5,2,0.8
2891,12,1,0.6666666666666666
2891,7,2,0.7142857142857143
3517,4,1,0.5
2836,9,1,0.5555555555555556
2836,3,2,1.0
2102,5,2,1.0
2998,18,1,0.7222222222222222
2998,10,2,1.0
2321,1,1,1.0
2321,2,2,0.5
3830,7,1,0.8571428571428571
3830,6,2,1.0
2980,6,1,0.8333333333333334
2980,2,2,1.0
2280,4,1,0.0
3719,2,1,0.5
3719,1,2,1.0
1985,1,2,1.0
3849,13,1,0.7692307692307693
3849,7,2,0.7142857142857143
2981,12,1,0.5
2981,9,2,0.8888888888888888
3682,16,1,0.8125
3682,15,2,0.6666666666666666
2076,1,2,0.0
3177,10,1,0.9
3177,4,2,0.75
3251,7,1,0.8571428571428571
3251,1,2,1.0
3000,4,1,0.75
3000,2,2,0.5
3264,2,1,1.0
3264,1,2,1.0
3625,1,2,1.0
3777,14,1,0.8571428571428571
3777,8,2,0.75
3752,1,1,1.0
3752,3,2,0.6666666666666666
2983,5,1,0.4
2983,5,2,0.4
3164,1,1,1.0
3164,3,2,1.0
3190,10,1,0.7
3190,9,2,0.5555555555555556
2933,22,1,0.5454545454545454
2933,4,2,0.5
2972,18,1,0.6666666666666666
2972,18,2,0.6666666666666666
3147,27,1,0.5555555555555556
3147,8,2,0.75
3102,22,1,0.5
3102,1,2,0.0
3692,8,1,0.25
3692,8,2,0.75
2828,17,1,0.7647058823529411
2828,4,2,0.5
2204,1,1,1.0
3689,7,1,0.7142857142857143
3689,13,2,0.8461538461538461
3257,11,1,0.9090909090909091
3257,2,2,0.5
3220,18,1,0.6666666666666666
3220,2,2,1.0
3693,7,1,0.8571428571428571
3693,6,2,0.8333333333333334
3718,14,1,0.7142857142857143
3718,9,2,0.5555555555555556
3620,1,1,1.0
3620,2,2,0.0
3716,16,1,0.5
3716,6,2,0.6666666666666666
3331,3,1,0.0
3331,5,2,0.2
3353,7,1,0.5714285714285714
3700,10,1,0.7
3700,7,2,0.5714285714285714
3201,3,1,0.6666666666666666
3201,8,2,0.75
2652,1,1,1.0
2044,1,1,1.0
2195,2,1,0.0
2195,1,2,1.0
2581,1,2,1.0
3681,9,1,0.7777777777777778
3681,7,2,0.5714285714285714
2391,2,1,1.0
2391,4,2,0.75
3362,3,1,1.0
2699,5,1,1.0
2699,1,2,0.0
3704,7,1,0.8571428571428571
3704,1,2,1.0
3821,5,1,0.0
3821,2,2,1.0
3086,1,1,1.0
3559,10,1,0.6
3559,5,2,0.6
3536,1,1,0.0
2837,14,1,0.6428571428571429
2837,8,2,0.875
3246,8,1,0.625
3246,3,2,0.6666666666666666
3114,9,1,0.4444444444444444
3114,6,2,0.6666666666666666
3745,2,2,1.0
3742,22,1,0.6363636363636364
3742,6,2,1.0
3015,27,1,0.7037037037037037
3015,2,2,0.5
2955,21,1,0.7619047619047619
2955,7,2,0.5714285714285714
2641,2,2,0.5
3048,19,1,0.5263157894736842
3048,1,2,0.0
2528,9,1,0.0
2528,8,2,0.75
3858,1,2,1.0
3008,16,1,0.8125
3008,14,2,0.6428571428571429
3632,1,1,1.0
3632,2,2,1.0
3217,5,1,1.0
3217,6,2,0.6666666666666666
3039,2,2,1.0
2565,5,1,1.0
2565,5,2,1.0
3588,5,1,0.8
3588,5,2,0.8
3423,1,1,1.0
3423,1,2,1.0
3047,12,1,0.5833333333333334
3047,2,2,0.5
2433,1,1,1.0
2433,6,2,0.5
2113,1,2,1.0
2823,4,1,1.0
2823,10,2,0.7
3369,8,1,0.875
3369,1,2,1.0
2857,11,1,0.7272727272727273
2857,11,2,0.7272727272727273
2718,11,1,0.6363636363636364
2718,5,2,0.6
2846,5,1,1.0
2846,4,2,0.5
2631,9,1,0.0
2631,3,2,1.0
3428,2,1,0.0
3428,2,2,0.5
2956,3,1,0.6666666666666666
3215,8,1,0.875
3215,4,2,0.5
3149,7,1,1.0
3149,7,2,1.0
3128,2,1,0.5
3128,10,2,0.6
3835,5,1,0.6
3556,6,1,0.6666666666666666
2595,3,1,0.0
2595,1,2,1.0
3646,9,1,0.5555555555555556
3646,7,2,0.5714285714285714
3558,7,1,0.7142857142857143
3558,1,2,1.0
3183,15,1,0.6666666666666666
3183,7,2,0.42857142857142855
3359,13,1,0.5384615384615384
3359,6,2,0.8333333333333334
2306,1,1,0.0
2306,1,2,1.0
2910,35,1,0.6
2910,1,2,1.0
2363,1,2,0.0
3392,9,1,0.7777777777777778
3392,4,2,0.75
2618,5,1,0.0
2618,1,2,0.0
3663,17,1,0.7058823529411765
3663,2,2,0.5
3376,14,1,0.7142857142857143
3376,2,2,0.5
3228,3,1,0.6666666666666666
3228,2,2,0.0
3041,16,1,0.625
3041,9,2,0.8888888888888888
2585,5,1,0.0
2585,4,2,0.5
2897,3,1,0.6666666666666666
2897,4,2,0.75
3812,13,1,0.5384615384615384
3812,5,2,0.8
2567,4,1,0.5
2567,4,2,0.75
2841,11,1,0.36363636363636365
2841,5,2,0.6
2825,20,1,0.75
2825,9,2,0.6666666666666666
3016,5,1,0.8
3010,10,1,0.6
3010,1,2,1.0
2556,2,1,1.0
2556,3,2,1.0
2914,4,1,0.75
2698,15,1,0.6
2698,13,2,0.9230769230769231
2284,5,1,1.0
2284,4,2,0.25
3398,10,1,0.4
3398,2,2,0.5
2831,3,1,1.0
2831,1,2,0.0
3024,1,1,0.0
3024,9,2,0.7777777777777778
3443,4,1,0.75
3443,1,2,1.0
3225,3,1,0.6666666666666666
3225,3,2,0.3333333333333333
2196,2,2,0.5
3690,10,1,0.8
3690,11,2,0.6363636363636364
3694,8,1,0.875
3694,2,2,0.0
2724,2,1,1.0
2724,1,2,1.0
2457,1,1,0.0
2457,2,2,1.0
2986,16,1,0.6875
2986,3,2,1.0
3592,6,1,0.8333333333333334
3592,1,2,1.0
2805,2,2,0.5
2445,1,1,1.0
2445,2,2,0.5
3833,5,1,0.8
3833,6,2,0.6666666666666666
3003,8,1,0.625
3003,6,2,0.6666666666666666
3348,5,1,0.8
3348,3,2,0.6666666666666666
3245,15,1,0.8666666666666667
3245,2,2,1.0
3172,1,1,1.0
3212,1,1,1.0
3212,1,2,1.0
3323,7,1,1.0
3323,4,2,0.5
3768,13,1,0.6923076923076923
3768,8,2,0.875
2702,4,1,1.0
2702,11,2,0.45454545454545453
2856,8,1,0.875
2856,16,2,0.75
3800,10,1,0.7
3800,8,2,1.0
3780,2,2,1.0
3687,12,1,0.75
3687,9,2,0.5555555555555556
3462,7,1,0.5714285714285714
3161,1,1,0.0
3161,2,2,1.0
3479,2,1,0.5
3479,2,2,1.0
2285,3,1,1.0
2285,1,2,0.0
2735,1,1,1.0
2735,1,2,1.0
2768,5,1,0.0
2768,2,2,1.0
3090,5,1,0.0
3090,1,2,1.0
2947,1,2,1.0
2705,1,1,1.0
2705,4,2,1.0
2927,2,1,1.0
2927,2,2,0.5
2688,7,1,0.5714285714285714
3125,6,1,0.6666666666666666
3125,4,2,0.5
3250,3,1,0.0
3250,2,2,1.0
3074,2,2,1.0
2833,6,1,0.6666666666666666
2833,2,2,0.0
3284,3,1,0.0
3284,1,2,1.0
3453,6,1,0.8333333333333334
3321,4,1,0.5
3321,3,2,0.3333333333333333
3343,6,1,0.0
2246,1,2,1.0
3581,1,1,1.0
3581,3,2,0.6666666666666666
2501,1,1,0.0
3317,4,1,0.75
3317,1,2,1.0
3020,3,1,1.0
3364,3,1,1.0
3364,8,2,0.75
3516,20,1,0.7
2454,6,1,0.0
2454,1,2,0.0
3296,1,1,1.0
3296,2,2,0.0
2339,5,2,0.2
3770,1,1,1.0
3770,1,2,0.0
3460,12,1,0.9166666666666666
2154,1,2,0.0
3721,2,1,1.0
3721,3,2,1.0
2614,1,0,0.0
2614,7,1,0.0
2614,1,2,1.0
3658,4,1,0.75
3658,7,2,0.7142857142857143
2957,17,1,0.6470588235294118
2957,10,2,0.6
2318,1,2,1.0
3507,1,1,1.0
3695,1,2,1.0
3806,8,1,0.625
3806,7,2,0.8571428571428571
3133,1,2,1.0
2119,6,2,0.5
3714,1,1,1.0
3714,2,2,0.5
3189,3,1,1.0
3189,2,2,0.5
2401,9,2,1.0
3773,3,1,0.6666666666666666
3773,7,2,0.5714285714285714
3832,2,1,1.0
3832,7,2,0.8571428571428571
3156,1,1,1.0
3156,2,2,0.5
3345,3,1,0.0
2647,5,1,0.0
2647,2,2,0.5
3211,9,1,0.7777777777777778
3211,2,2,1.0
2337,1,2,0.0
3501,10,1,0.6
3329,4,1,1.0
3329,3,2,0.3333333333333333
3769,26,1,0.6538461538461539
3769,11,2,1.0
2240,1,1,0.0
2240,1,2,1.0
2814,9,1,0.4444444444444444
2814,4,2,0.75
3166,6,1,0.3333333333333333
2340,1,1,1.0
3802,2,1,1.0
2916,7,1,0.42857142857142855
2916,4,2,0.5
3755,1,1,1.0
3755,1,2,1.0
2638,1,1,1.0
2638,1,2,1.0
3636,5,1,0.4
3636,3,2,0.3333333333333333
3139,6,1,0.8333333333333334
3139,5,2,0.8
3583,6,1,0.6666666666666666
3583,1,2,1.0
3436,6,1,0.8333333333333334
3436,6,2,0.5
2460,1,2,0.0
3699,11,1,0.7272727272727273
3699,5,2,0.8
2678,1,1,1.0
2678,2,2,0.0
2606,2,1,1.0
2606,2,2,1.0
2537,2,1,0.0
2537,3,2,0.3333333333333333
3416,1,2,0.0
2813,7,1,0.7142857142857143
2813,8,2,0.5
2709,3,2,0.3333333333333333
3311,11,1,0.7272727272727273
3311,5,2,0.6
2014,3,2,0.6666666666666666
3411,1,1,1.0
3411,3,2,0.6666666666666666
1946,1,2,0.0
3853,1,1,0.0
3853,1,2,0.0
3421,3,1,0.3333333333333333
3421,2,2,0.0
2668,5,1,0.0
2668,4,2,1.0
2626,6,1,1.0
2626,3,2,0.6666666666666666
2383,1,1,1.0
2383,4,2,0.75
2757,2,1,0.5
2757,3,2,0.6666666666666666
3696,4,1,0.75
3696,3,2,0.3333333333333333
