LeagueId,NoData,Bet,Score,AvgOdd
3440,7,1,0.42857142857142855,2.1014285714285714
3440,12,2,0.08333333333333333,2.1091666666666664
2539,40,0,0.3,3.3870000000000005
2539,25,1,0.16,2.6875999999999998
2539,33,2,0.2727272727272727,3.1312121212121213
2092,134,0,0.27611940298507465,3.2677611940298505
2092,150,1,0.4266666666666667,2.344466666666667
2092,53,2,0.3584905660377358,2.9037735849056605
3257,87,0,0.20689655172413793,4.398735632183907
3257,185,1,0.44324324324324327,2.1732972972972973
3257,177,2,0.3502824858757062,2.4731638418079096
2542,69,0,0.2463768115942029,3.5679710144927537
2542,69,1,0.37681159420289856,2.6591304347826084
2542,38,2,0.21052631578947367,3.165263157894737
2752,13,0,0.15384615384615385,3.3692307692307697
2752,2,1,0.0,2.83
2752,2,2,1.0,2.2
2380,135,0,0.24444444444444444,3.4524444444444446
2380,163,1,0.4785276073619632,2.541288343558282
2380,134,2,0.5,2.6973134328358213
3026,505,1,0.37425742574257426,2.996019801980198
3026,29,2,0.41379310344827586,2.4282758620689653
2148,235,0,0.24680851063829787,3.435957446808511
2148,419,1,0.35799522673031026,2.3733890214797135
2148,223,2,0.3901345291479821,2.714394618834081
3211,2,0,0.0,13.184999999999999
3211,10,1,0.2,2.6439999999999997
3211,10,2,0.8,2.848
2145,55,0,0.34545454545454546,3.3045454545454542
2145,47,1,0.2765957446808511,2.3604255319148937
2145,19,2,0.3684210526315789,3.033157894736842
3460,212,1,0.3867924528301887,2.2483962264150943
3460,423,2,0.43498817966903075,2.1466666666666665
2633,38,0,0.21052631578947367,3.655263157894737
2633,59,1,0.4406779661016949,2.3645762711864404
2633,44,2,0.29545454545454547,2.904318181818182
2498,184,0,0.2717391304347826,3.23820652173913
2498,107,1,0.32710280373831774,2.521214953271028
2498,111,2,0.32432432432432434,2.8498198198198197
3006,108,1,0.3611111111111111,2.855462962962963
3353,149,0,0.26174496644295303,4.293959731543624
3353,187,1,0.44385026737967914,2.2629946524064173
3353,136,2,0.29411764705882354,2.544191176470588
2095,56,0,0.32142857142857145,3.45375
2095,39,1,0.358974358974359,2.64948717948718
2095,20,2,0.45,2.5155
2328,147,0,0.3401360544217687,3.044761904761905
2328,52,1,0.36538461538461536,2.293269230769231
2328,36,2,0.4444444444444444,2.5313888888888894
2261,30,0,0.1,4.064000000000001
2261,36,1,0.3611111111111111,2.411666666666667
2261,38,2,0.42105263157894735,2.5544736842105262
2473,123,0,0.24390243902439024,3.4940650406504066
2473,142,1,0.3873239436619718,2.511830985915493
2473,47,2,0.3829787234042553,2.986382978723404
3215,5,0,0.0,10.129999999999999
3215,14,1,0.35714285714285715,2.71
3215,6,2,0.3333333333333333,3.7583333333333333
1970,8,0,0.25,4.03125
1970,2,1,0.5,3.6500000000000004
1970,1,2,0.0,2.15
2617,200,0,0.295,3.2190499999999997
2617,118,1,0.423728813559322,2.2821186440677965
2617,65,2,0.13846153846153847,3.2395384615384613
2727,215,0,0.22325581395348837,3.565906976744186
2727,141,1,0.3900709219858156,2.616595744680851
2727,110,2,0.41818181818181815,2.6692727272727272
2343,336,0,0.33630952380952384,2.9719642857142854
2343,253,1,0.35968379446640314,2.363517786561265
2343,144,2,0.3472222222222222,3.118125
2171,30,0,0.23333333333333334,3.976999999999999
2171,20,1,0.35,2.668
2171,20,2,0.45,2.6120000000000005
2306,18,0,0.2777777777777778,3.495
2306,14,1,0.5714285714285714,2.6699999999999995
2306,9,2,0.2222222222222222,2.6733333333333333
1950,213,0,0.24413145539906103,3.300704225352113
1950,334,1,0.38323353293413176,2.395449101796407
1950,81,2,0.38271604938271603,2.76320987654321
2416,43,0,0.2558139534883721,3.5455813953488375
2416,33,1,0.45454545454545453,2.8539393939393936
2416,24,2,0.3333333333333333,2.9429166666666666
2852,55,1,0.2727272727272727,2.9130909090909105
2852,8,2,0.25,2.65375
3245,69,0,0.2463768115942029,4.588550724637681
3245,85,1,0.4117647058823529,2.158588235294117
3245,94,2,0.3617021276595745,2.560425531914894
2241,117,0,0.23931623931623933,3.335384615384615
2241,198,1,0.3838383838383838,2.3345454545454545
2241,65,2,0.36923076923076925,2.733076923076923
3251,78,0,0.14102564102564102,5.012820512820514
3251,118,1,0.4661016949152542,2.2916101694915256
3251,124,2,0.4435483870967742,2.4325806451612904
2147,272,0,0.2977941176470588,3.3792279411764703
2147,352,1,0.3380681818181818,2.411363636363636
2147,188,2,0.34574468085106386,2.8663297872340427
2225,264,0,0.2803030303030303,3.0703030303030303
2225,183,1,0.41530054644808745,2.4174316939890708
2225,48,2,0.375,3.1218749999999993
2229,28,0,0.25,3.051428571428571
2229,29,1,0.41379310344827586,2.409655172413793
2229,14,2,0.35714285714285715,2.937142857142857
2589,123,0,0.2926829268292683,3.187642276422764
2589,150,1,0.44,2.4228
2589,38,2,0.39473684210526316,2.6355263157894733
2321,51,0,0.39215686274509803,3.320196078431372
2321,43,1,0.5581395348837209,2.5446511627906974
2321,24,2,0.375,2.6991666666666667
2223,260,0,0.3076923076923077,3.2363846153846154
2223,238,1,0.3907563025210084,2.5519747899159664
2223,82,2,0.4146341463414634,2.9971951219512194
2228,42,0,0.23809523809523808,3.2483333333333335
2228,26,1,0.3076923076923077,2.4857692307692307
2228,13,2,0.3076923076923077,2.6000000000000005
2554,86,0,0.22093023255813954,3.4803488372093025
2554,82,1,0.35365853658536583,2.678292682926829
2554,51,2,0.29411764705882354,2.7619607843137257
3397,42,0,0.16666666666666666,5.060476190476191
3397,28,1,0.21428571428571427,2.5435714285714286
3397,42,2,0.38095238095238093,2.5595238095238093
3380,120,0,0.20833333333333334,4.5225
3380,148,1,0.3581081081081081,2.3186486486486486
3380,96,2,0.375,2.7175
2154,103,0,0.1941747572815534,3.6951456310679607
2154,171,1,0.40350877192982454,2.4475438596491226
2154,100,2,0.45,2.4131000000000005
3383,568,0,0.26936619718309857,4.027887323943662
3383,777,1,0.37194337194337196,2.323384813384813
3383,632,2,0.3623417721518987,2.6254113924050633
3384,390,0,0.2512820512820513,3.9670769230769225
3384,665,1,0.3969924812030075,2.20590977443609
3384,578,2,0.38408304498269896,2.521072664359861
2007,70,0,0.3,3.408571428571429
2007,84,1,0.39285714285714285,2.439404761904762
2007,41,2,0.2926829268292683,2.5607317073170734
2444,110,0,0.23636363636363636,3.6814545454545446
2444,89,1,0.3146067415730337,2.6634831460674153
2444,124,2,0.3629032258064516,2.8460483870967743
2535,130,0,0.33076923076923076,3.3294615384615387
2535,114,1,0.38596491228070173,2.427543859649123
2535,98,2,0.37755102040816324,2.7044897959183674
2823,24,1,0.16666666666666666,5.020833333333333
2418,10,0,0.4,3.572
2418,13,1,0.46153846153846156,2.3561538461538456
2418,1,2,0.0,2.07
2630,120,0,0.2,3.5320833333333335
2630,115,1,0.3391304347826087,2.437739130434783
2630,79,2,0.45569620253164556,2.5236708860759496
3709,17,1,0.35294117647058826,2.748235294117647
2168,8,0,0.375,4.06375
2168,2,1,0.5,3.295
2168,10,2,0.3,2.798
2024,145,0,0.3103448275862069,3.3361379310344828
2024,103,1,0.34951456310679613,2.4006796116504856
2024,73,2,0.3287671232876712,2.6647945205479457
2467,78,0,0.20512820512820512,3.399230769230769
2467,57,1,0.45614035087719296,2.518771929824561
2467,91,2,0.34065934065934067,2.756043956043956
3637,7,1,0.42857142857142855,3.19
3637,9,2,0.5555555555555556,2.911111111111111
2239,164,0,0.29878048780487804,3.5490853658536583
2239,116,1,0.43103448275862066,2.5160344827586205
2239,112,2,0.30357142857142855,2.797589285714286
2818,85,1,0.24705882352941178,3.8629411764705885
3462,34,1,0.5,2.153235294117647
3462,119,2,0.37815126050420167,2.148067226890756
2499,44,0,0.22727272727272727,3.250681818181818
