LeagueId,NoData,Bet,Score,AvgOdd
2539,152,0,0.29605263157894735,3.404736842105263
2092,649,0,0.2711864406779661,3.3509090909090906
3257,257,1,0.4669260700389105,2.1730739299610895
3257,118,2,0.3983050847457627,2.2172881355932206
2542,260,0,0.23846153846153847,3.545846153846153
2752,21,0,0.19047619047619047,3.2938095238095246
2380,631,0,0.23613312202852615,3.401996830427892
2300,351,0,0.27635327635327633,3.441168091168091
2148,1329,0,0.26034612490594433,3.405176824680211
2145,199,0,0.27638190954773867,3.315778894472362
2129,78,0,0.24358974358974358,3.7414102564102576
2278,93,0,0.1935483870967742,3.775698924731184
2331,116,0,0.3103448275862069,3.201206896551725
2121,275,0,0.17454545454545456,4.1253090909090915
2633,223,0,0.25112107623318386,3.5838116591928255
2498,526,0,0.30798479087452474,3.2542395437262357
3353,267,1,0.4681647940074906,2.186104868913858
3353,106,2,0.37735849056603776,2.2060377358490566
2095,174,0,0.3333333333333333,3.4525862068965516
2328,319,0,0.3166144200626959,3.1303134796238243
2261,164,0,0.20121951219512196,3.914390243902439
2473,479,0,0.25052192066805845,3.5751565762004174
3215,3,1,0.6666666666666666,2.03
3215,3,2,0.3333333333333333,2.01
2112,281,0,0.22419928825622776,3.6619572953736657
1970,19,0,0.3157894736842105,3.98578947368421
1970,1,1,1.0,2.13
2617,549,0,0.31876138433515483,3.166593806921676
2024,552,0,0.2427536231884058,3.4493840579710144
2023,590,0,0.23898305084745763,3.5379661016949155
2727,422,0,0.2772511848341232,3.3020616113744077
2727,55,1,0.45454545454545453,2.2885454545454547
2727,38,2,0.42105263157894735,2.2481578947368424
2343,966,0,0.3250517598343685,3.004782608695652
2343,1,1,0.0,2.68
2343,1,2,0.0,3.5
2171,135,0,0.26666666666666666,3.551259259259259
2306,63,0,0.23809523809523808,3.348412698412698
2556,382,0,0.23821989528795812,3.598560209424084
1950,923,0,0.26218851570964247,3.2521885157096424
2416,149,0,0.174496644295302,3.5382550335570473
2037,278,0,0.2589928057553957,3.859100719424461
2241,547,0,0.2742230347349177,3.349213893967093
3251,189,1,0.49206349206349204,2.2046031746031742
3251,74,2,0.47297297297297297,2.171621621621622
2147,1199,0,0.29524603836530444,3.395663052543786
2225,649,0,0.2573189522342065,3.087365177195686
2229,92,0,0.31521739130434784,3.117826086956522
2589,398,0,0.2914572864321608,3.1620603015075375
2321,176,0,0.2784090909090909,3.3215909090909084
2223,762,0,0.2650918635170604,3.2312335958005245
2230,108,0,0.24074074074074073,3.19324074074074
2228,103,0,0.2621359223300971,3.183980582524273
3397,41,1,0.3902439024390244,2.1660975609756097
3397,27,2,0.5555555555555556,2.1596296296296296
2154,598,0,0.20066889632107024,3.725819397993311
3383,1087,1,0.42686292548298066,2.199641214351426
3383,500,2,0.448,2.23206
2314,93,0,0.21505376344086022,3.90505376344086
3384,1119,1,0.40214477211796246,2.186881143878463
3384,320,2,0.403125,2.2283437499999996
2007,321,0,0.27102803738317754,3.5235514018691587
2444,501,0,0.25349301397205587,3.565748502994012
2535,486,0,0.31069958847736623,3.1936831275720166
2021,44,0,0.29545454545454547,3.4068181818181817
2418,67,0,0.26865671641791045,3.702238805970149
2630,423,0,0.23404255319148937,3.4067612293144207
2168,58,0,0.25862068965517243,3.856379310344827
2478,205,0,0.15609756097560976,4.34219512195122
2467,377,0,0.2440318302387268,3.4716180371352783
2239,599,0,0.27378964941569284,3.5501168614357264
2818,12,1,0.4166666666666667,2.0916666666666663
2590,139,0,0.2733812949640288,3.129496402877698
2788,53,0,0.22641509433962265,3.176037735849057
2499,160,0,0.25625,3.2793125000000005
2337,395,0,0.3012658227848101,3.280607594936709
1987,177,0,0.21468926553672316,3.710508474576271
3380,166,1,0.3855421686746988,2.1565060240963856
3380,91,2,0.38461538461538464,2.1895604395604398
2528,404,0,0.29207920792079206,3.2916336633663366
2153,554,0,0.2490974729241877,3.753158844765343
2616,498,0,0.3072289156626506,3.2153614457831323
2650,384,0,0.2786458333333333,3.4542968750000003
2155,575,0,0.23478260869565218,3.7300347826086955
2019,322,0,0.2422360248447205,3.360465838509317
2150,1094,0,0.23217550274223034,3.4536197440585013
2541,93,0,0.26881720430107525,3.410215053763441
2541,1,1,0.0,2.42
2381,643,0,0.26749611197511663,3.2903110419906687
2275,170,0,0.18823529411764706,3.9761764705882348
2141,466,0,0.27896995708154504,3.4116738197424894
2246,214,0,0.2383177570093458,3.600373831775701
2688,489,0,0.278118609406953,3.3903476482617587
2284,427,0,0.2810304449648712,3.2347540983606557
2409,162,0,0.25925925925925924,3.516728395061728
2667,466,0,0.26394849785407726,3.3364592274678118
2338,357,0,0.3165266106442577,3.2397759103641453
2360,116,0,0.25,3.3874137931034487
2360,1,1,1.0,2.0
2731,20,0,0.2,3.3699999999999997
2344,158,0,0.2721518987341772,3.207594936708861
2119,69,0,0.37681159420289856,3.4331884057971016
2614,892,0,0.2914798206278027,3.139540358744395
2254,183,0,0.18579234972677597,3.8933879781420764
1990,191,0,0.16753926701570682,3.9416753926701578
2728,193,0,0.22797927461139897,3.434248704663212
2728,561,1,0.41889483065953653,2.240998217468806
2728,511,2,0.4050880626223092,2.2498825831702547
3317,7,1,0.0,2.17
3317,1,2,0.0,2.1
2615,508,0,0.31496062992125984,3.1869488188976374
2615,4,1,0.25,2.3725
2615,4,2,0.25,2.185
2083,633,0,0.23696682464454977,3.4915323854660354
1998,22,0,0.2727272727272727,3.8654545454545457
2040,25,0,0.4,3.6435999999999997
2491,348,0,0.28735632183908044,3.429281609195402
2242,613,0,0.24796084828711257,3.453132137030996
2224,776,0,0.33505154639175255,3.04979381443299
3522,17,1,0.11764705882352941,2.878823529411765
3306,279,1,0.43010752688172044,2.1921146953405013
3306,117,2,0.452991452991453,2.1992307692307693
2691,39,0,0.3076923076923077,3.272051282051282
2084,199,0,0.2663316582914573,3.3180402010050254
2320,40,0,0.25,3.163
2698,227,0,0.3039647577092511,3.157621145374449
2531,228,0,0.2719298245614035,3.4533771929824564
2397,79,0,0.25316455696202533,3.5937974683544294
3354,152,1,0.45394736842105265,2.186381578947368
3354,80,2,0.4125,2.1895
2149,1287,0,0.2773892773892774,3.387008547008547
2008,269,0,0.27137546468401486,3.55092936802974
2509,135,0,0.26666666666666666,3.257481481481481
2475,202,0,0.17326732673267325,4.269801980198019
2710,374,0,0.232620320855615,3.3141176470588234
2618,506,0,0.32608695652173914,3.1653952569169963
2618,2,1,0.0,2.2649999999999997
2067,126,0,0.31746031746031744,3.521666666666667
2067,1,1,1.0,2.01
2067,1,2,0.0,2.26
3869,47,1,0.48936170212765956,2.2772340425531916
3869,29,2,0.3448275862068966,2.326551724137931
2251,247,0,0.17813765182186234,4.042753036437246
2152,640,0,0.228125,3.6025312499999997
1940,7,0,0.0,3.511428571428571
2013,179,0,0.2905027932960894,3.342737430167598
2042,813,0,0.24723247232472326,3.434870848708487
2517,411,0,0.340632603406326,3.2386374695863744
2146,659,0,0.27921092564491656,3.4676934749620636
2146,1,1,0.0,2.66
2428,713,0,0.302945301542777,3.3462272089761567
2673,19,0,0.15789473684210525,3.3973684210526316
1953,176,0,0.26704545454545453,3.0549999999999997
3307,75,1,0.37333333333333335,2.1429333333333336
3307,58,2,0.4827586206896552,2.1510344827586207
2474,452,0,0.2168141592920354,3.7025884955752213
2250,199,0,0.24623115577889448,3.8801005025125628
2142,292,0,0.3184931506849315,3.2083904109589043
2240,666,0,0.2882882882882883,3.4286186186186187
2009,271,0,0.25830258302583026,3.6186346863468635
2313,180,0,0.25,3.6417777777777776
2304,408,0,0.2622549019607843,3.429509803921569
2525,90,0,0.32222222222222224,3.2209999999999996
3157,10,1,0.3,2.1079999999999997
2333,153,0,0.27450980392156865,3.4726143790849675
1959,128,0,0.2890625,3.4711718749999996
2216,82,0,0.2926829268292683,3.679756097560975
2221,70,0,0.2,4.057999999999999
2126,409,0,0.2591687041564792,3.5446943765281174
2285,343,0,0.27405247813411077,3.2690962099125365
2214,46,0,0.2826086956521739,4.088478260869565
2104,299,0,0.2608695652173913,3.4204347826086954
2662,262,0,0.2748091603053435,3.3625954198473282
2497,462,0,0.2619047619047619,3.2951082251082253
1986,220,0,0.22727272727272727,3.514045454545454
1956,51,0,0.3333333333333333,3.5060784313725493
2668,468,0,0.32051282051282054,3.2846153846153845
1945,278,0,0.2733812949640288,3.1828057553956834
2006,398,0,0.27386934673366836,3.554874371859297
2477,221,0,0.20361990950226244,4.341176470588235
2585,279,0,0.2831541218637993,3.3562007168458776
2391,241,0,0.2157676348547718,3.364813278008299
2016,77,0,0.19480519480519481,3.5309090909090917
2027,265,0,0.2528301886792453,3.557584905660377
2724,53,0,0.2641509433962264,3.3194339622641507
2724,22,1,0.5454545454545454,2.269545454545454
2724,17,2,0.47058823529411764,2.232941176470588
2134,320,0,0.246875,3.9333749999999994
3506,8,1,0.25,3.0425
2638,117,0,0.2905982905982906,3.8509401709401705
2256,199,0,0.24120603015075376,3.9120603015075375
2718,194,0,0.21649484536082475,3.475412371134021
2273,183,0,0.2459016393442623,3.8236065573770492
2518,736,0,0.29347826086956524,3.1997146739130433
2110,445,0,0.251685393258427,3.3828539325842693
2115,21,0,0.19047619047619047,4.008095238095239
2394,80,0,0.3625,3.0140000000000002
2366,369,0,0.34146341463414637,2.891138211382114
2111,406,0,0.27832512315270935,3.312512315270935
2151,643,0,0.24572317262830481,3.6026749611197513
2218,67,0,0.19402985074626866,3.5776119402985067
2567,33,0,0.3333333333333333,3.289090909090909
2159,144,0,0.2222222222222222,3.716249999999999
2613,600,0,0.2833333333333333,3.3805833333333335
2613,1,1,1.0,2.22
2127,409,0,0.26894865525672373,3.637163814180929
2596,181,0,0.2265193370165746,3.3630939226519336
2596,2,1,0.0,2.16
2596,3,2,0.6666666666666666,2.4433333333333334
2574,216,0,0.2824074074074074,3.225925925925926
2574,1,1,0.0,2.4
2253,69,0,0.14492753623188406,4.549710144927536
3496,33,1,0.36363636363636365,2.9530303030303027
2715,327,0,0.290519877675841,3.256360856269113
2105,39,0,0.23076923076923078,3.5817948717948718
2723,30,0,0.3333333333333333,3.5619999999999994
2059,295,0,0.2576271186440678,3.427457627118644
2577,34,0,0.11764705882352941,3.469705882352941
2128,77,0,0.15584415584415584,3.75012987012987
2135,299,0,0.23745819397993312,4.0203344481605345
2100,319,0,0.2413793103448276,3.466018808777429
2087,291,0,0.36769759450171824,3.4113402061855673
3132,2,1,0.5,2.075
3343,133,1,0.49624060150375937,2.1678947368421055
3343,78,2,0.3717948717948718,2.1705128205128212
2508,117,0,0.27350427350427353,3.2658974358974366
2631,480,0,0.23125,3.4808333333333334
2553,400,0,0.29,3.3961249999999996
2291,45,0,0.24444444444444444,3.284888888888889
2436,198,0,0.21717171717171718,3.4101010101010103
2329,159,0,0.3270440251572327,3.010188679245283
2532,71,0,0.29577464788732394,3.4770422535211267
2540,173,0,0.23121387283236994,3.501791907514452
3426,2,1,0.5,2.025
3426,2,2,1.0,2.135
2610,126,0,0.21428571428571427,3.3046031746031748
2445,626,0,0.23003194888178913,3.549936102236422
3315,247,1,0.4291497975708502,2.1458704453441295
3315,106,2,0.4528301886792453,2.1699056603773585
3342,224,1,0.39732142857142855,2.1783482142857142
3342,109,2,0.3761467889908257,2.212201834862385
2462,1,0,0.0,3.83
2569,243,0,0.25925925925925924,3.533251028806584
2367,269,0,0.34572490706319703,2.929962825278811
2324,182,0,0.22527472527472528,3.720274725274725
2080,86,0,0.36046511627906974,2.8708139534883723
2429,311,0,0.26688102893890675,3.2924758842443733
2675,167,0,0.2994011976047904,3.25808383233533
2383,64,0,0.34375,3.57609375
2485,173,0,0.28901734104046245,3.196011560693642
3366,4,1,0.25,2.075
3366,1,2,1.0,2.16
2026,27,0,0.25925925925925924,3.8774074074074067
2197,31,0,0.12903225806451613,4.268064516129033
2635,165,0,0.21818181818181817,3.9988484848484847
3249,196,1,0.413265306122449,2.162704081632653
3249,77,2,0.5324675324675324,2.1748051948051947
2346,151,0,0.31125827814569534,3.156622516556291
3369,5,1,0.6,2.118
3369,1,2,0.0,2.01
2257,206,0,0.23300970873786409,3.825533980582524
2492,467,0,0.2569593147751606,3.4079871520342615
2530,211,0,0.23222748815165878,3.4448815165876776
2043,533,0,0.22889305816135083,3.481444652908068
2043,1,1,0.0,2.01
2069,60,0,0.15,3.5261666666666662
2339,49,0,0.10204081632653061,3.4861224489795917
2226,106,0,0.33962264150943394,3.134905660377358
3347,144,1,0.4513888888888889,2.176458333333333
3347,98,2,0.4489795918367347,2.1743877551020403
2674,176,0,0.2840909090909091,3.2197159090909095
2036,322,0,0.2360248447204969,3.6611180124223606
2051,77,0,0.2727272727272727,3.479350649350648
2455,60,0,0.2833333333333333,3.462333333333333
2439,313,0,0.34824281150159747,2.84741214057508
3385,111,1,0.46846846846846846,2.223243243243243
3385,42,2,0.3333333333333333,2.185238095238095
3392,50,1,0.5,2.124
3392,30,2,0.36666666666666664,2.164666666666667
3174,9,1,0.3333333333333333,2.091111111111111
3174,1,2,0.0,2.0
2166,383,0,0.26370757180156656,3.4969190600522193
2166,47,1,0.2765957446808511,2.2819148936170217
2166,46,2,0.391304347826087,2.2436956521739133
2045,57,0,0.17543859649122806,3.4243859649122803
2259,229,0,0.21397379912663755,3.7785589519650653
2422,168,0,0.2619047619047619,3.7367261904761904
2685,94,0,0.22340425531914893,3.3811702127659586
2685,3,1,0.6666666666666666,2.37
2685,1,2,0.0,2.13
2719,317,0,0.22397476340694006,3.40391167192429
1988,204,0,0.19607843137254902,3.642941176470589
2231,152,0,0.3157894736842105,3.265986842105263
2555,404,0,0.20297029702970298,3.563712871287129
2210,339,0,0.26843657817109146,3.4374631268436584
3341,280,1,0.4357142857142857,2.2095000000000002
3341,206,2,0.46601941747572817,2.2214077669902914
2342,669,0,0.28699551569506726,3.271943198804186
2342,1,1,0.0,2.52
2356,72,0,0.2916666666666667,3.2702777777777774
2356,1,1,0.0,2.37
2678,106,0,0.330188679245283,3.242735849056604
2165,232,0,0.24568965517241378,3.5653448275862067
2165,14,1,0.2857142857142857,2.2728571428571422
2165,12,2,0.4166666666666667,2.305
2351,73,0,0.410958904109589,3.301369863013699
2351,1,1,0.0,2.26
2651,472,0,0.2542372881355932,3.383072033898305
1951,666,0,0.3048048048048048,3.131066066066066
2764,16,0,0.25,3.335
3311,60,1,0.4666666666666667,2.1409999999999996
3311,28,2,0.5714285714285714,2.1525000000000003
3381,88,1,0.4318181818181818,2.1427272727272726
3381,59,2,0.3559322033898305,2.1655932203389834
3316,153,1,0.3660130718954248,2.1545751633986927
3316,66,2,0.45454545454545453,2.1621212121212126
2263,36,0,0.2222222222222222,3.6058333333333334
2113,175,0,0.21142857142857144,3.5986285714285713
2131,34,0,0.2647058823529412,3.692647058823529
2312,252,0,0.23015873015873015,3.5848412698412697
2560,87,0,0.3218390804597701,3.6447126436781607
2536,428,0,0.2803738317757009,3.2408644859813083
2536,1,1,1.0,2.24
2536,1,2,1.0,2.31
2211,260,0,0.21923076923076923,3.5659999999999994
1932,25,0,0.44,3.1811999999999996
2689,117,0,0.24786324786324787,3.3029059829059833
2139,54,0,0.18518518518518517,4.075555555555557
2316,52,0,0.2692307692307692,3.9046153846153846
2315,86,0,0.22093023255813954,3.9704651162790703
2236,180,0,0.25,3.4474444444444443
2071,287,0,0.2229965156794425,3.5242857142857145
3501,36,1,0.4444444444444444,3.281388888888889
2368,259,0,0.3745173745173745,2.937876447876448
2243,171,0,0.2807017543859649,3.481111111111111
2352,71,0,0.352112676056338,3.285070422535212
2352,1,1,0.0,2.05
2352,1,2,0.0,2.51
2014,19,0,0.2631578947368421,3.4221052631578943
2431,121,0,0.3140495867768595,3.4342975206611572
2260,247,0,0.21862348178137653,3.7997165991902833
3092,1,1,1.0,2.13
1963,217,0,0.2764976958525346,3.555391705069124
1963,1,1,1.0,2.07
3534,15,1,0.4,2.833333333333334
2545,23,0,0.21739130434782608,3.47
2199,26,0,0.2692307692307692,3.553846153846154
2262,241,0,0.21991701244813278,3.8473443983402493
2609,154,0,0.2532467532467532,3.3708441558441553
2249,186,0,0.25268817204301075,3.8368817204301076
2575,81,0,0.18518518518518517,3.514444444444444
2527,119,0,0.2605042016806723,3.547983193277311
2170,123,0,0.25203252032520324,3.6035772357723577
2219,92,0,0.17391304347826086,4.0916304347826085
2269,5,0,0.0,3.434
2568,13,0,0.38461538461538464,3.4461538461538463
3258,154,1,0.42857142857142855,2.1553246753246755
3258,91,2,0.42857142857142855,2.145824175824176
3241,51,1,0.45098039215686275,2.1733333333333333
3241,13,2,0.38461538461538464,2.1592307692307693
2252,255,0,0.21568627450980393,3.8626666666666662
2353,73,0,0.3287671232876712,3.3041095890410963
2279,18,0,0.2222222222222222,3.7705555555555557
2570,29,0,0.3103448275862069,3.4472413793103454
2519,87,0,0.3103448275862069,3.330114942528736
2519,2,1,0.5,2.1550000000000002
2519,1,2,0.0,2.01
2169,164,0,0.21341463414634146,3.517987804878049
1952,328,0,0.3048780487804878,2.9909146341463413
2516,140,0,0.2,3.4238571428571425
