LeagueId,NoData,Bet,Score,AvgOdd
1928,82,1,0.7317073170731707,1.3730487804878049
1928,19,2,0.6842105263157895,1.3789473684210525
1929,89,1,0.7752808988764045,1.3787640449438203
1930,92,1,0.7391304347826086,1.385217391304348
1932,7,1,0.7142857142857143,1.3714285714285714
1932,5,2,1.0,1.348
1933,1,1,0.0,1.31
1934,8,1,0.75,1.33125
1934,2,2,1.0,1.4249999999999998
1935,3,1,0.0,1.3500000000000003
1935,1,2,0.0,1.29
1937,2,1,1.0,1.35
1937,3,2,1.0,1.3633333333333333
1938,7,1,0.42857142857142855,1.3857142857142857
1938,4,2,1.0,1.4224999999999999
1940,6,1,0.6666666666666666,1.3800000000000001
1940,3,2,0.6666666666666666,1.343333333333333
1942,200,1,0.74,1.3698000000000001
1942,15,2,0.4,1.3833333333333333
1943,37,1,0.7837837837837838,1.3824324324324329
1943,4,2,1.0,1.415
1945,134,1,0.7089552238805971,1.4117910447761195
1945,3,2,1.0,1.3633333333333333
1946,18,1,0.6666666666666666,1.3988888888888888
1946,7,2,0.2857142857142857,1.397142857142857
1948,1,1,1.0,1.35
1948,2,2,1.0,1.3250000000000002
1950,245,1,0.636734693877551,1.400448979591837
1950,11,2,0.6363636363636364,1.4463636363636363
1951,119,1,0.6218487394957983,1.4068907563025213
1951,4,2,0.25,1.4224999999999999
1952,27,1,0.37037037037037035,1.4292592592592592
1952,1,2,1.0,1.48
1953,18,1,0.6666666666666666,1.4038888888888887
1954,10,1,0.8,1.372
1955,14,1,0.5714285714285714,1.385
1956,52,1,0.5192307692307693,1.3628846153846155
1956,14,2,0.6428571428571429,1.362142857142857
1957,1,1,0.0,1.47
1958,2,1,1.0,1.48
1958,1,2,1.0,1.41
1959,78,1,0.8333333333333334,1.3511538461538464
1959,49,2,0.6938775510204082,1.3620408163265305
1960,6,1,0.8333333333333334,1.4083333333333332
1960,2,2,0.5,1.415
1962,21,1,0.8095238095238095,1.3623809523809522
1962,27,2,0.7777777777777778,1.3592592592592592
1963,150,1,0.6533333333333333,1.3864666666666667
1963,13,2,0.6923076923076923,1.353846153846154
1964,99,1,0.6565656565656566,1.3744444444444444
1964,24,2,0.7916666666666666,1.3616666666666664
1965,2,1,0.0,1.385
1966,16,1,0.6875,1.34375
1966,5,2,0.8,1.326
1967,7,1,0.8571428571428571,1.3599999999999999
1967,6,2,0.8333333333333334,1.4033333333333333
1968,11,1,0.6363636363636364,1.3872727272727272
1968,4,2,0.75,1.3800000000000001
1969,22,1,0.45454545454545453,1.3713636363636363
1969,10,2,0.7,1.3439999999999999
1970,19,1,0.631578947368421,1.3842105263157893
1970,12,2,0.75,1.3824999999999996
1971,9,1,0.8888888888888888,1.348888888888889
1971,7,2,0.8571428571428571,1.3285714285714287
1973,4,1,1.0,1.35
1973,2,2,0.0,1.36
1974,7,1,0.8571428571428571,1.422857142857143
1974,2,2,0.0,1.4649999999999999
1975,22,1,0.8181818181818182,1.3727272727272728
1975,5,2,1.0,1.33
1976,3,1,0.6666666666666666,1.3766666666666667
1977,3,1,1.0,1.3399999999999999
1977,1,2,1.0,1.4
1978,1,1,1.0,1.48
1978,3,2,0.6666666666666666,1.4633333333333332
1979,3,1,0.6666666666666666,1.46
1980,1,1,1.0,1.38
1980,1,2,0.0,1.41
1981,1,2,0.0,1.48
1982,1,1,1.0,1.25
1982,1,2,1.0,1.29
1984,1,2,1.0,1.38
1985,7,1,0.7142857142857143,1.3457142857142859
1985,7,2,0.8571428571428571,1.3228571428571432
1986,81,1,0.7283950617283951,1.3987654320987655
1986,12,2,0.5,1.3908333333333331
1987,89,1,0.6629213483146067,1.3874157303370787
1987,36,2,0.6666666666666666,1.411111111111111
1988,86,1,0.6976744186046512,1.3682558139534882
1988,38,2,0.7368421052631579,1.401842105263158
1989,80,1,0.725,1.3783749999999997
1989,58,2,0.7586206896551724,1.3613793103448277
1990,121,1,0.6115702479338843,1.3787603305785123
1990,69,2,0.7536231884057971,1.4028985507246379
1991,112,1,0.6875,1.37125
1991,50,2,0.7,1.4028
1992,62,1,0.6451612903225806,1.3693548387096774
1992,47,2,0.7446808510638298,1.3727659574468087
1993,33,1,0.6060606060606061,1.3903030303030304
1993,11,2,0.7272727272727273,1.3881818181818182
1994,30,1,0.7666666666666667,1.3643333333333336
1994,32,2,0.65625,1.3584375
1995,29,1,0.7241379310344828,1.3568965517241378
1995,23,2,0.6956521739130435,1.3769565217391302
1996,28,1,0.7142857142857143,1.3674999999999997
1996,18,2,0.7222222222222222,1.387222222222222
1997,4,1,0.5,1.355
1997,1,2,1.0,1.43
1998,7,1,0.7142857142857143,1.327142857142857
1998,17,2,0.6470588235294118,1.3711764705882352
1999,31,1,0.6774193548387096,1.388064516129032
1999,18,2,0.6111111111111112,1.362222222222222
2000,4,1,0.5,1.3325
2001,7,1,1.0,1.3828571428571428
2001,7,2,0.7142857142857143,1.3328571428571432
2002,2,1,0.0,1.385
2005,265,1,0.7094339622641509,1.3752075471698113
2005,39,2,0.7435897435897436,1.3889743589743588
2006,229,1,0.74235807860262,1.3792139737991267
2006,20,2,0.8,1.3924999999999998
2007,161,1,0.7080745341614907,1.3814906832298137
2007,27,2,0.6666666666666666,1.4066666666666665
2008,155,1,0.6387096774193548,1.3747096774193548
2008,46,2,0.6739130434782609,1.4171739130434782
2009,177,1,0.7344632768361582,1.3693220338983052
2009,62,2,0.7258064516129032,1.3830645161290327
2011,32,1,0.53125,1.3740625
2011,136,2,0.7132352941176471,1.366470588235294
2013,141,1,0.7943262411347518,1.3660992907801415
2013,56,2,0.7321428571428571,1.3851785714285714
2014,16,1,0.5625,1.3756249999999999
2014,12,2,0.8333333333333334,1.3525
2016,51,1,0.6470588235294118,1.3617647058823528
2016,27,2,0.7777777777777778,1.3888888888888888
2017,19,1,0.47368421052631576,1.343157894736842
2017,18,2,0.5,1.358888888888889
2018,14,1,0.7857142857142857,1.382142857142857
2018,19,2,0.7368421052631579,1.3905263157894734
2019,234,1,0.6794871794871795,1.3621367521367522
2019,76,2,0.75,1.3806578947368422
2020,10,1,0.6,1.344
2020,1,2,1.0,1.39
2021,28,1,0.5714285714285714,1.3539285714285714
2021,48,2,0.625,1.3722916666666665
2022,3,1,0.6666666666666666,1.43
2023,440,1,0.7522727272727273,1.375681818181818
2023,48,2,0.6458333333333334,1.422291666666667
2024,277,1,0.6642599277978339,1.3843321299638989
2024,31,2,0.7096774193548387,1.424838709677419
2025,34,1,0.6764705882352942,1.3926470588235293
2025,7,2,0.7142857142857143,1.4428571428571428
2026,19,1,0.5789473684210527,1.3736842105263158
2026,4,2,0.5,1.415
2027,139,1,0.5971223021582733,1.37
2027,25,2,0.48,1.3988000000000003
2028,139,1,0.6762589928057554,1.3815827338129496
2028,32,2,0.5625,1.4003125
2030,90,1,0.6777777777777778,1.3626666666666665
2030,26,2,0.6153846153846154,1.351153846153846
2031,2,1,1.0,1.35
2032,10,1,0.5,1.371
2032,8,2,0.625,1.415
2033,4,1,0.75,1.365
2033,1,2,0.0,1.45
2034,1,1,1.0,1.44
2036,396,1,0.696969696969697,1.3793434343434343
2036,9,2,0.8888888888888888,1.422222222222222
2037,573,1,0.731239092495637,1.350279232111693
2037,29,2,0.7931034482758621,1.3875862068965517
2038,2,1,1.0,1.4
2039,2,1,1.0,1.4449999999999998
2040,39,1,0.717948717948718,1.376666666666667
2040,8,2,0.875,1.3525
2041,3,1,0.3333333333333333,1.3733333333333333
2041,1,2,1.0,1.4
2042,455,1,0.6615384615384615,1.3966593406593406
2042,4,2,0.75,1.3975
2043,296,1,0.6554054054054054,1.4071621621621622
2043,10,2,0.6,1.39
2044,38,1,0.8157894736842105,1.4057894736842105
2044,4,2,1.0,1.4050000000000002
2045,33,1,0.6363636363636364,1.366060606060606
2045,4,2,0.25,1.3649999999999998
2046,2,1,1.0,1.3
2046,1,2,0.0,1.35
2047,13,1,0.8461538461538461,1.3792307692307695
2047,3,2,1.0,1.3733333333333333
2048,30,1,0.8,1.3836666666666666
2048,12,2,0.5833333333333334,1.4191666666666665
2049,7,1,0.7142857142857143,1.4314285714285713
2050,151,1,0.7019867549668874,1.3607947019867548
2050,54,2,0.7037037037037037,1.3998148148148146
2051,50,1,0.74,1.4076
2051,2,2,0.5,1.42
2052,44,1,0.8409090909090909,1.3454545454545455
2052,15,2,0.7333333333333333,1.3939999999999997
2053,53,1,0.6792452830188679,1.372264150943396
2053,2,2,0.5,1.4649999999999999
2054,28,1,0.7142857142857143,1.3682142857142856
2054,2,2,1.0,1.34
2055,7,1,0.7142857142857143,1.3985714285714288
2055,4,2,0.75,1.3925
2056,36,1,0.75,1.3752777777777774
2056,15,2,0.8,1.392
2057,4,1,1.0,1.425
2058,37,1,0.6756756756756757,1.3762162162162164
2058,2,2,1.0,1.48
2059,234,1,0.7478632478632479,1.3642735042735044
2059,23,2,0.5652173913043478,1.4208695652173913
2060,18,1,0.7222222222222222,1.3477777777777777
2060,5,2,0.6,1.37
2061,8,1,0.875,1.3450000000000002
2061,1,2,0.0,1.44
2062,8,1,0.75,1.32
2062,1,2,1.0,1.39
2064,5,1,0.8,1.366
2064,1,2,0.0,1.3
2065,4,1,0.5,1.3775
2066,2,1,0.5,1.42
2066,1,2,1.0,1.46
2067,152,1,0.6644736842105263,1.3638815789473684
2067,41,2,0.6585365853658537,1.3948780487804875
2068,13,1,1.0,1.3623076923076924
2069,53,1,0.7735849056603774,1.3773584905660377
2069,1,2,1.0,1.37
2070,6,1,0.5,1.42
2071,340,1,0.7205882352941176,1.361294117647059
2071,134,2,0.7611940298507462,1.3644776119402986
2072,31,1,0.8709677419354839,1.3819354838709677
2072,2,2,1.0,1.335
2073,6,1,0.3333333333333333,1.3966666666666667
2073,1,2,0.0,1.44
2074,10,1,0.4,1.397
2075,2,1,0.5,1.42
2076,38,1,0.631578947368421,1.3723684210526315
2076,36,2,0.6666666666666666,1.3855555555555554
2077,5,1,0.4,1.374
2079,1,1,1.0,1.25
2079,1,2,1.0,1.29
2080,24,1,0.5416666666666666,1.3812499999999999
2080,2,2,1.0,1.395
2081,5,1,1.0,1.3559999999999999
2082,134,1,0.7089552238805971,1.3665671641791046
2082,72,2,0.6805555555555556,1.3805555555555555
2083,409,1,0.6894865525672371,1.391442542787286
2083,26,2,0.6153846153846154,1.4038461538461535
2084,42,1,0.6190476190476191,1.3976190476190475
2084,1,2,0.0,1.44
2085,84,1,0.6190476190476191,1.3699999999999999
2085,25,2,0.64,1.3908
2087,240,1,0.6583333333333333,1.3775000000000002
2087,42,2,0.7857142857142857,1.389285714285714
2088,209,1,0.6746411483253588,1.3681818181818184
2088,42,2,0.6190476190476191,1.408809523809524
2089,16,1,0.75,1.3643750000000001
2089,11,2,1.0,1.3818181818181818
2090,34,1,0.8235294117647058,1.3529411764705883
2090,39,2,0.7948717948717948,1.3282051282051281
2091,2,1,0.5,1.44
2092,335,1,0.6567164179104478,1.3977910447761195
2092,8,2,0.5,1.4249999999999998
2093,153,1,0.6928104575163399,1.4029411764705881
2093,3,2,0.3333333333333333,1.3966666666666665
2095,130,1,0.5769230769230769,1.3957692307692307
2095,10,2,0.7,1.402
2096,1,1,1.0,1.48
2097,180,1,0.7055555555555556,1.389388888888889
2097,11,2,0.8181818181818182,1.4172727272727272
2098,4,1,1.0,1.435
2098,3,2,1.0,1.3966666666666665
2100,312,1,0.7339743589743589,1.377275641025641
2100,95,2,0.7157894736842105,1.3895789473684206
2101,61,1,0.6065573770491803,1.3913114754098364
2101,4,2,0.5,1.3525
2102,59,1,0.7457627118644068,1.3467796610169493
2102,44,2,0.7727272727272727,1.349090909090909
2104,248,1,0.7056451612903226,1.3652822580645163
2104,163,2,0.7361963190184049,1.390122699386503
2105,32,1,0.75,1.338125
2105,10,2,0.9,1.3599999999999999
2106,3,1,0.3333333333333333,1.3766666666666667
2106,2,2,1.0,1.4449999999999998
2108,45,1,0.6888888888888889,1.3766666666666667
2108,33,2,0.696969696969697,1.3736363636363635
2109,2,1,0.5,1.3900000000000001
2110,355,1,0.7126760563380282,1.3777464788732394
