LeagueId,NoData,Bet,Score,AvgOdd
3460,388,1,0.4484536082474227,2.225103092783505
3460,861,2,0.40534262485482,2.3125783972125435
3440,6,1,0.6666666666666666,2.1216666666666666
3440,10,2,0.3,2.1849999999999996
2539,30,0,0.3333333333333333,3.416666666666667
2539,43,1,0.27906976744186046,2.996744186046511
2539,31,2,0.3225806451612903,2.9754838709677416
2092,133,0,0.2781954887218045,3.2886466165413535
2092,147,1,0.3741496598639456,2.364829931972789
2092,90,2,0.24444444444444444,3.1282222222222225
3257,98,0,0.19387755102040816,4.275714285714286
3257,218,1,0.43119266055045874,2.3756422018348617
3257,199,2,0.3165829145728643,2.9468341708542716
3452,163,1,0.5030674846625767,2.2524539877300613
3452,169,2,0.3727810650887574,2.3188757396449704
2752,8,0,0.125,3.4075
2752,8,1,0.5,3.01375
2380,110,0,0.20909090909090908,3.3988181818181813
2380,173,1,0.4046242774566474,2.5547398843930638
2380,156,2,0.4551282051282051,2.978910256410256
2300,56,0,0.30357142857142855,3.3592857142857144
2300,51,1,0.35294117647058826,2.44843137254902
2300,38,2,0.18421052631578946,3.6789473684210527
3026,154,1,0.44805194805194803,2.6094155844155846
3026,297,2,0.31986531986531985,2.781346801346801
2148,243,0,0.29218106995884774,3.395761316872428
2148,419,1,0.3723150357995227,2.5089021479713605
2148,287,2,0.40069686411149824,3.0618466898954706
3211,2,0,0.0,9.0
3211,11,1,0.18181818181818182,3.7045454545454546
3211,15,2,0.4,3.299333333333334
2145,41,0,0.3170731707317073,3.255365853658537
2145,42,1,0.38095238095238093,2.312619047619048
2145,37,2,0.32432432432432434,2.93972972972973
2633,32,0,0.25,3.53625
2633,61,1,0.45901639344262296,2.560491803278688
2633,53,2,0.3584905660377358,3.0226415094339627
2498,123,0,0.3252032520325203,3.262845528455285
2498,147,1,0.3401360544217687,2.552993197278912
2498,120,2,0.24166666666666667,3.1940833333333334
3006,34,1,0.3235294117647059,2.677647058823529
3006,37,2,0.40540540540540543,2.6402702702702703
3353,129,0,0.24031007751937986,4.276279069767442
3353,197,1,0.4517766497461929,2.3792385786802033
3353,172,2,0.3372093023255814,2.820697674418605
2095,50,0,0.32,3.3554000000000004
2095,38,1,0.3157894736842105,2.685263157894737
2095,15,2,0.4,2.8486666666666665
2328,116,0,0.29310344827586204,3.055086206896552
2328,64,1,0.359375,2.4370312499999995
2328,51,2,0.37254901960784315,2.759019607843137
3307,80,0,0.2,4.587625
3307,66,1,0.3484848484848485,2.377575757575758
3307,101,2,0.4158415841584158,2.767821782178217
2261,19,0,0.10526315789473684,3.8552631578947367
