LeagueId,NoData,Bet,Score,AvgOdd
2312,6,1,0.6666666666666666,1.2083333333333333
3540,1,1,0.0,1.13
3540,3,2,1.0,1.1233333333333333
3692,10,1,1.0,1.178
3692,7,2,1.0,1.1685714285714286
2988,4,1,0.75,1.1575
3249,22,1,0.8636363636363636,1.1959090909090908
3249,1,2,1.0,1.16
2243,7,1,0.8571428571428571,1.1857142857142857
2243,1,2,1.0,1.23
2370,2,1,1.0,1.11
2321,5,1,0.6,1.174
2923,23,1,0.9130434782608695,1.1626086956521737
2483,11,1,0.9090909090909091,1.1627272727272724
2483,9,2,1.0,1.1744444444444444
2910,69,1,0.8405797101449275,1.1715942028985509
3825,25,1,0.84,1.1488
3825,11,2,0.9090909090909091,1.1336363636363636
3026,300,1,0.8233333333333334,1.1706333333333334
3026,16,2,0.9375,1.196875
3258,47,1,0.6808510638297872,1.1887234042553192
3258,1,2,1.0,1.22
3488,172,1,0.8488372093023255,1.165232558139535
3488,87,2,0.8850574712643678,1.174367816091954
3690,12,1,0.9166666666666666,1.1550000000000002
3690,12,2,0.9166666666666666,1.1624999999999999
3720,23,1,0.8695652173913043,1.141304347826087
3720,11,2,0.8181818181818182,1.169090909090909
3131,34,1,0.9411764705882353,1.1579411764705883
3131,7,2,0.8571428571428571,1.1442857142857146
3653,1,1,0.0,1.2
3653,1,2,0.0,1.21
3649,30,1,0.8666666666666667,1.1673333333333333
3649,21,2,0.8571428571428571,1.159047619047619
3687,20,1,0.85,1.168
3687,13,2,0.9230769230769231,1.1707692307692308
2837,35,1,0.9142857142857143,1.1691428571428573
2946,72,1,0.7916666666666666,1.163333333333333
3074,1,1,1.0,1.18
3074,2,2,1.0,1.12
3710,15,1,0.9333333333333333,1.1706666666666663
3710,5,2,0.8,1.1640000000000001
2685,19,1,0.7368421052631579,1.1636842105263159
2685,5,2,0.8,1.184
3532,16,1,0.875,1.1906249999999998
3532,4,2,1.0,1.1375
2825,30,1,0.8666666666666667,1.1476666666666664
2159,37,1,0.8648648648648649,1.1616216216216215
2159,24,2,0.875,1.16625
3863,29,1,0.7241379310344828,1.1710344827586208
3863,3,2,1.0,1.21
2121,14,1,0.6428571428571429,1.1942857142857142
2121,2,2,1.0,1.2
3015,51,1,0.8823529411764706,1.1617647058823528
2812,26,1,0.7307692307692307,1.1557692307692307
2650,14,1,0.8571428571428571,1.2042857142857142
2650,1,2,1.0,1.24
3204,64,1,0.90625,1.16734375
3204,16,2,0.875,1.20125
2342,31,1,0.8387096774193549,1.1816129032258065
2342,3,2,1.0,1.18
3829,5,1,0.6,1.188
3829,2,2,0.5,1.145
2478,21,1,0.9047619047619048,1.180952380952381
2478,1,2,1.0,1.24
3187,34,1,0.8823529411764706,1.1667647058823527
3187,9,2,0.7777777777777778,1.1444444444444444
2698,51,1,0.8235294117647058,1.1592156862745098
2698,18,2,0.7777777777777778,1.1905555555555556
2536,23,1,0.6956521739130435,1.1878260869565218
2536,3,2,0.6666666666666666,1.1933333333333334
3790,10,1,0.8,1.176
3790,8,2,1.0,1.145
3496,11,1,0.8181818181818182,1.1545454545454545
3496,9,2,0.8888888888888888,1.1900000000000002
3346,12,1,0.75,1.1641666666666666
3346,2,2,1.0,1.14
3198,48,1,0.7708333333333334,1.164375
3198,19,2,0.8421052631578947,1.172105263157895
2613,40,1,0.925,1.1637499999999998
2613,5,2,0.8,1.1959999999999997
3397,12,1,0.75,1.1775
3397,8,2,0.875,1.1637499999999998
1964,9,1,0.7777777777777778,1.1755555555555555
1964,3,2,1.0,1.21
2644,6,1,0.6666666666666666,1.1849999999999998
2644,15,2,0.8666666666666667,1.1586666666666663
2728,97,1,0.7628865979381443,1.1862886597938145
2728,105,2,0.8380952380952381,1.1636190476190476
3849,8,1,0.875,1.1624999999999999
3849,6,2,0.8333333333333334,1.1683333333333334
3031,537,1,0.8696461824953445,1.1656424581005587
3031,62,2,0.8548387096774194,1.1624193548387096
2632,6,1,1.0,1.1883333333333332
2632,1,2,1.0,1.24
3769,38,1,0.8421052631578947,1.1599999999999997
3769,20,2,0.75,1.16
2005,20,1,0.65,1.184
2005,2,2,0.5,1.2349999999999999
2171,13,1,0.6153846153846154,1.1753846153846153
2171,6,2,1.0,1.18
3812,30,1,0.9,1.174
3812,11,2,0.7272727272727273,1.1554545454545457
3473,15,1,0.8666666666666667,1.1846666666666665
3473,3,2,0.3333333333333333,1.2133333333333332
3784,28,1,0.9285714285714286,1.154642857142857
3784,7,2,1.0,1.147142857142857
3331,1,1,1.0,1.2
3331,4,2,0.75,1.16
3141,37,1,0.7297297297297297,1.1605405405405402
3141,16,2,0.875,1.1724999999999999
2730,4,1,0.75,1.18
2730,2,2,1.0,1.18
3644,28,1,0.9285714285714286,1.166785714285714
3644,9,2,0.7777777777777778,1.1600000000000001
2702,2,1,1.0,1.165
2702,4,2,1.0,1.185
2409,29,1,0.7931034482758621,1.1562068965517243
2409,20,2,0.8,1.1664999999999999
2251,17,1,0.7058823529411765,1.1705882352941175
2251,4,2,0.75,1.18
3492,29,1,0.7241379310344828,1.1696551724137931
3492,7,2,0.5714285714285714,1.1757142857142857
3796,22,1,0.7272727272727273,1.1754545454545455
3796,18,2,0.9444444444444444,1.1605555555555556
2530,12,1,1.0,1.1833333333333333
2530,2,2,1.0,1.22
3009,41,1,0.8780487804878049,1.1765853658536587
2281,8,1,0.5,1.15125
2281,4,2,0.75,1.1925
3179,37,1,0.8918918918918919,1.1572972972972975
3179,13,2,0.9230769230769231,1.1684615384615384
3176,25,1,0.68,1.1407999999999998
3176,14,2,0.7857142857142857,1.1507142857142856
2623,12,1,1.0,1.1516666666666666
2623,3,2,1.0,1.1566666666666665
3727,27,1,0.9259259259259259,1.1651851851851853
3727,13,2,0.9230769230769231,1.1530769230769233
2955,42,1,0.8571428571428571,1.1669047619047617
2955,1,2,0.0,1.17
2236,16,1,0.8125,1.1712499999999997
2236,1,2,0.0,1.24
2657,3,1,0.6666666666666666,1.1666666666666667
2657,17,2,0.9411764705882353,1.1364705882352941
3873,3,1,1.0,1.1433333333333333
3873,1,2,1.0,1.18
2727,42,1,0.8571428571428571,1.1671428571428573
2727,11,2,0.7272727272727273,1.1572727272727275
2891,9,1,0.7777777777777778,1.1422222222222222
2891,14,2,0.8571428571428571,1.167857142857143
3036,42,1,0.8333333333333334,1.1688095238095237
2244,9,1,0.7777777777777778,1.181111111111111
3541,30,1,0.9,1.1563333333333332
3541,11,2,0.6363636363636364,1.1681818181818182
2037,92,1,0.782608695652174,1.1644565217391303
3139,12,1,0.8333333333333334,1.1658333333333333
3139,17,2,0.7058823529411765,1.1529411764705881
3757,20,1,0.9,1.1545
3757,17,2,0.8823529411764706,1.1752941176470586
3201,2,1,1.0,1.18
3201,4,2,0.75,1.2
3318,7,1,0.7142857142857143,1.182857142857143
3318,2,2,1.0,1.1400000000000001
3336,42,1,0.9047619047619048,1.1683333333333334
3336,13,2,0.9230769230769231,1.1723076923076923
3678,6,1,0.6666666666666666,1.14
3455,16,1,1.0,1.155625
3455,16,2,0.875,1.15125
3207,15,1,1.0,1.1446666666666667
3207,2,2,0.5,1.165
3732,41,1,0.8048780487804879,1.1812195121951221
3732,29,2,0.9310344827586207,1.1800000000000002
2813,13,1,0.5384615384615384,1.160769230769231
2813,7,2,1.0,1.18
2163,1,1,1.0,1.17
3797,17,1,0.6470588235294118,1.1823529411764706
3797,5,2,0.8,1.1400000000000001
3240,3,1,1.0,1.1633333333333333
3240,1,2,1.0,1.14
3694,5,1,1.0,1.122
3694,7,2,0.8571428571428571,1.19
3329,15,1,0.8666666666666667,1.1913333333333334
3329,7,2,1.0,1.17
3717,23,1,0.8695652173913043,1.1552173913043478
3717,15,2,0.6,1.1520000000000001
2166,74,1,0.8918918918918919,1.173918918918919
2166,12,2,1.0,1.1641666666666666
2315,5,1,1.0,1.198
2315,4,2,0.75,1.1425
2841,16,1,0.875,1.173125
2841,6,2,1.0,1.1516666666666666
3471,4,1,1.0,1.1324999999999998
3471,2,2,1.0,1.125
3311,21,1,0.8095238095238095,1.175238095238095
3311,8,2,0.75,1.18125
3850,6,1,0.8333333333333334,1.1583333333333332
3850,2,2,1.0,1.15
3056,38,1,0.7105263157894737,1.1789473684210523
3056,17,2,0.7058823529411765,1.1717647058823528
2665,3,1,1.0,1.21
2665,1,2,0.0,1.23
3681,10,1,0.8,1.1489999999999998
3681,5,2,1.0,1.166
2936,68,1,0.8529411764705882,1.1833823529411762
3708,29,1,0.7586206896551724,1.1765517241379309
3708,13,2,0.5384615384615384,1.1615384615384614
3730,18,1,0.8333333333333334,1.1583333333333332
3730,5,2,1.0,1.1640000000000001
3763,12,1,0.5833333333333334,1.16
3763,4,2,0.75,1.1800000000000002
3173,46,1,0.782608695652174,1.16
3173,14,2,0.8571428571428571,1.1721428571428572
3500,50,1,0.74,1.1654
3500,18,2,0.8888888888888888,1.1866666666666665
3638,13,1,0.7692307692307693,1.1430769230769229
3638,4,2,0.5,1.125
3316,16,1,0.875,1.2049999999999998
3316,2,2,1.0,1.22
1968,1,1,1.0,1.11
3544,1,1,0.0,1.18
3079,3,1,1.0,1.2
3654,7,1,1.0,1.1442857142857146
3654,4,2,1.0,1.1625
3633,20,1,0.85,1.1735000000000002
3633,6,2,0.8333333333333334,1.1533333333333333
2795,105,1,0.780952380952381,1.1773333333333333
3803,10,1,0.7,1.157
3803,14,2,0.6428571428571429,1.1714285714285715
2854,10,1,1.0,1.1819999999999997
2854,2,2,1.0,1.1549999999999998
2498,5,1,0.6,1.22
3754,32,1,0.78125,1.1596875
3754,27,2,0.7777777777777778,1.157037037037037
3669,2,1,1.0,1.185
3669,3,2,1.0,1.14
1942,22,1,0.9545454545454546,1.1595454545454547
2456,2,1,0.0,1.135
2456,2,2,1.0,1.18
2774,1,2,1.0,1.21
3650,23,1,0.8695652173913043,1.1821739130434783
3650,7,2,1.0,1.1528571428571428
3657,18,1,0.9444444444444444,1.1927777777777777
3657,6,2,0.8333333333333334,1.1616666666666666
2231,10,1,0.6,1.1669999999999998
2231,21,2,0.6190476190476191,1.1757142857142857
2127,11,1,0.8181818181818182,1.1772727272727275
