LeagueId,NoData,Bet,Score,AvgOdd
3440,6,1,1.0,1.5833333333333333
3460,764,1,0.6230366492146597,1.5697251308900524
3460,95,2,0.6631578947368421,1.534526315789474
2121,17,1,0.7058823529411765,1.5323529411764707
2121,1,2,1.0,1.5
3031,260,1,0.6384615384615384,1.5800769230769234
3031,123,2,0.6178861788617886,1.5782113821138213
2037,25,1,0.64,1.5415999999999999
2037,2,2,0.0,1.505
2554,11,1,0.6363636363636364,1.5336363636363637
2554,2,2,0.5,1.54
3461,72,1,0.6388888888888888,1.5562500000000001
3461,1,2,0.0,1.5
2908,36,1,0.5277777777777778,1.565277777777778
2908,2,2,1.0,1.5
3637,15,1,0.26666666666666666,1.5286666666666668
3866,24,1,0.7083333333333334,1.5470833333333331
3866,3,2,0.3333333333333333,1.54
3453,111,1,0.6396396396396397,1.5432432432432432
3453,6,2,0.6666666666666666,1.5066666666666666
3458,60,1,0.6333333333333333,1.5453333333333334
3458,16,2,0.5,1.505
3306,61,1,0.6721311475409836,1.5491803278688523
3306,3,2,0.6666666666666666,1.5266666666666666
2667,25,1,0.6,1.5388
2667,9,2,0.6666666666666666,1.5366666666666666
2119,6,1,0.3333333333333333,1.5916666666666668
2119,2,2,0.5,1.52
2852,28,1,0.4642857142857143,1.5799999999999998
2852,8,2,0.875,1.5625
3697,1,1,1.0,1.56
3697,3,2,0.3333333333333333,1.5166666666666666
3023,15,1,0.6666666666666666,1.5833333333333333
2917,41,1,0.6097560975609756,1.5609756097560976
2917,4,2,0.5,1.5125
2149,71,1,0.6197183098591549,1.5745070422535217
3488,34,1,0.7941176470588235,1.5223529411764707
3488,90,2,0.6666666666666666,1.5846666666666667
1940,4,1,0.75,1.6225
2146,55,1,0.5636363636363636,1.5932727272727276
2146,24,2,0.5833333333333334,1.5562500000000001
2617,27,1,0.5925925925925926,1.5337037037037038
1959,11,1,0.6363636363636364,1.539090909090909
2285,25,1,0.56,1.536
2285,1,2,1.0,1.51
