LeagueId,NoData,Bet,Score,AvgOdd
2891,5,1,0.2,1.714
2891,7,2,0.8571428571428571,1.6071428571428572
2542,58,1,0.6896551724137931,1.7198275862068964
2542,22,2,0.5,1.6786363636363637
2129,19,1,0.47368421052631576,1.730526315789474
2129,8,2,0.375,1.72625
2278,18,1,0.4444444444444444,1.7294444444444446
2278,9,2,0.4444444444444444,1.7911111111111113
3460,1734,1,0.5588235294117647,1.7254152249134946
3460,933,2,0.5487674169346195,1.7859592711682746
2331,25,1,0.52,1.6796000000000004
2331,6,2,0.0,1.666666666666667
2121,63,1,0.47619047619047616,1.7314285714285713
2121,31,2,0.6451612903225806,1.7374193548387094
3031,461,1,0.613882863340564,1.6952060737527115
3031,287,2,0.5644599303135889,1.73006968641115
3316,169,1,0.5976331360946746,1.7344970414201184
3316,31,2,0.6451612903225806,1.7512903225806455
3442,158,1,0.6329113924050633,1.7475316455696204
3442,103,2,0.6116504854368932,1.78757281553398
2023,143,1,0.4825174825174825,1.7370629370629367
2023,38,2,0.3684210526315789,1.738947368421053
3461,385,1,0.5064935064935064,1.753792207792208
3461,233,2,0.51931330472103,1.8229613733905579
2306,20,1,0.45,1.7354999999999996
2306,2,2,0.5,1.855
2556,93,1,0.46236559139784944,1.7518279569892472
2556,26,2,0.46153846153846156,1.7734615384615384
3257,298,1,0.5436241610738255,1.7193624161073822
3257,23,2,0.43478260869565216,1.815652173913044
3245,162,1,0.5308641975308642,1.7270987654320988
3245,37,2,0.5405405405405406,1.796486486486486
2037,66,1,0.5909090909090909,1.6734848484848486
2037,17,2,0.5882352941176471,1.7005882352941175
2473,130,1,0.5538461538461539,1.7476923076923077
2473,15,2,0.6666666666666666,1.7719999999999996
3334,92,1,0.5760869565217391,1.7640217391304345
3334,62,2,0.5645161290322581,1.7346774193548384
3241,29,1,0.4827586206896552,1.712758620689655
3241,16,2,0.5,1.815625
2911,70,1,0.5857142857142857,1.6888571428571428
2911,34,2,0.47058823529411764,1.7597058823529412
2908,53,1,0.5849056603773585,1.6667924528301885
2908,34,2,0.5588235294117647,1.6955882352941176
3336,75,1,0.5866666666666667,1.7187999999999999
3336,31,2,0.5483870967741935,1.713225806451613
2239,147,1,0.4965986394557823,1.7374829931972788
2239,22,2,0.5454545454545454,1.7636363636363634
2818,33,1,0.5757575757575758,1.6445454545454545
2818,16,2,0.5,1.7306249999999999
2590,23,1,0.5652173913043478,1.7960869565217392
2590,1,2,0.0,1.97
2788,20,1,0.6,1.7385000000000002
2788,7,2,0.5714285714285714,1.8114285714285714
3462,466,1,0.5643776824034334,1.761266094420601
3462,278,2,0.48201438848920863,1.8391726618705035
2337,68,1,0.5,1.7441176470588236
2337,30,2,0.5333333333333333,1.7416666666666665
2616,150,1,0.52,1.7442
2616,15,2,0.3333333333333333,1.7246666666666666
2940,4,1,0.5,1.7225
3048,44,1,0.75,1.6570454545454547
3048,26,2,0.7307692307692307,1.7015384615384617
3384,384,1,0.4791666666666667,1.8192708333333332
3384,30,2,0.4,1.8776666666666666
2275,28,1,0.4642857142857143,1.7042857142857142
2275,35,2,0.7142857142857143,1.7125714285714286
3603,3,1,0.3333333333333333,1.71
3866,57,1,0.543859649122807,1.6828070175438596
3866,27,2,0.6296296296296297,1.7414814814814816
3453,667,1,0.5982008995502249,1.7270614692653674
3453,274,2,0.5109489051094891,1.8257299270072995
