LeagueId,NoData,Bet,Score,AvgOdd
1928,4,0,0.25,1.825
1928,111,1,0.5135135135135135,1.7164864864864866
1928,60,2,0.43333333333333335,1.7493333333333332
1929,238,1,0.5840336134453782,1.7103361344537817
1929,17,2,0.35294117647058826,1.7164705882352942
1930,188,1,0.6276595744680851,1.71781914893617
1930,9,2,0.6666666666666666,1.7944444444444443
1931,3,1,0.6666666666666666,1.7766666666666666
1932,25,1,0.48,1.7088000000000003
1932,9,2,0.4444444444444444,1.8111111111111111
1933,3,1,0.3333333333333333,1.7133333333333336
1933,1,2,1.0,1.86
1934,14,1,0.7142857142857143,1.6828571428571428
1934,10,2,0.5,1.8990000000000002
1935,8,1,0.5,1.67875
1935,4,2,0.75,1.6700000000000002
1936,3,1,0.6666666666666666,1.8133333333333335
1936,4,2,0.5,1.7525
1937,8,1,0.5,1.75875
1937,6,2,1.0,1.7866666666666668
1938,16,1,0.375,1.71375
1938,8,2,0.625,1.8399999999999999
1939,3,2,0.6666666666666666,1.7766666666666666
1940,14,1,0.5714285714285714,1.7250000000000003
1940,3,2,0.3333333333333333,1.68
1941,5,1,0.6,1.682
1941,4,2,0.25,1.845
1942,362,1,0.5662983425414365,1.7187016574585634
1942,103,2,0.5339805825242718,1.7436893203883492
1943,41,1,0.5121951219512195,1.7209756097560973
1943,14,2,0.6428571428571429,1.775
1944,3,1,0.0,1.7033333333333334
1945,1,0,1.0,1.78
1945,691,1,0.5861070911722142,1.7294500723588997
1945,23,2,0.6086956521739131,1.8352173913043475
1946,39,1,0.46153846153846156,1.7430769230769236
1946,16,2,0.375,1.75
1948,13,1,0.38461538461538464,1.8284615384615384
1948,2,2,0.5,1.7999999999999998
1949,1,1,0.0,1.52
1950,1655,1,0.5438066465256798,1.758882175226586
1950,168,2,0.5119047619047619,1.8083928571428576
1951,1087,1,0.5206991720331187,1.7921343146274151
1951,61,2,0.45901639344262296,1.7939344262295083
1952,479,1,0.4801670146137787,1.792045929018789
1952,40,2,0.375,1.8162500000000001
1953,212,1,0.5613207547169812,1.7866037735849056
1953,18,2,0.5555555555555556,1.8272222222222223
1954,103,1,0.5436893203883495,1.75747572815534
1954,20,2,0.5,1.7824999999999995
1955,174,1,0.5114942528735632,1.7750000000000001
1955,5,2,0.2,1.8980000000000001
1956,89,1,0.48314606741573035,1.679438202247191
1956,32,2,0.5,1.7290625000000002
1957,1,2,0.0,1.99
1958,12,1,0.16666666666666666,1.7466666666666664
1958,9,2,0.2222222222222222,1.8377777777777777
1959,169,1,0.47928994082840237,1.7482248520710062
1959,122,2,0.5327868852459017,1.7411475409836064
1960,21,1,0.14285714285714285,1.792380952380952
1960,12,2,0.5,1.739166666666667
1961,1,1,1.0,1.89
1962,32,1,0.46875,1.7253124999999998
1962,34,2,0.6470588235294118,1.725
1963,1,0,1.0,1.59
1963,353,1,0.5779036827195467,1.7321529745042494
1963,59,2,0.4406779661016949,1.7849152542372881
1964,143,1,0.6153846153846154,1.7168531468531467
1964,75,2,0.49333333333333335,1.7328000000000001
1965,6,1,0.0,1.64
1965,3,2,0.3333333333333333,1.6733333333333336
1966,19,1,0.5263157894736842,1.6768421052631581
1966,13,2,0.5384615384615384,1.7523076923076921
