LeagueId,NoData,Bet,Score,AvgOdd
1929,78,1,0.5897435897435898,1.8794871794871795
1930,61,1,0.5573770491803278,1.8947540983606554
1945,237,1,0.569620253164557,1.8958227848101263
1959,50,2,0.56,1.8907999999999998
1987,55,2,0.5818181818181818,1.902
1988,117,1,0.5897435897435898,1.8924786324786322
1988,66,2,0.5606060606060606,1.9012121212121214
1989,52,2,0.5769230769230769,1.9003846153846153
1990,61,2,0.5737704918032787,1.8855737704918039
2005,187,1,0.5828877005347594,1.8925133689839575
2006,103,2,0.5728155339805825,1.8969902912621361
2008,170,1,0.611764705882353,1.8989999999999998
2009,64,2,0.5625,1.89171875
2042,58,2,0.5862068965517241,1.901896551724138
2112,227,1,0.5903083700440529,1.8800440528634363
2142,78,2,0.5897435897435898,1.8950000000000005
2149,109,2,0.5871559633027523,1.8986238532110096
2154,172,2,0.5697674418604651,1.894127906976744
2169,57,2,0.5964912280701754,1.887719298245614
2211,80,2,0.6,1.8973750000000003
2230,87,1,0.5977011494252874,1.894137931034483
2254,114,1,0.5701754385964912,1.8952631578947368
2254,55,2,0.5636363636363636,1.8860000000000003
2280,129,1,0.6356589147286822,1.8748837209302327
2304,232,1,0.5646551724137931,1.891551724137931
2307,50,1,0.7,1.8792
2332,123,2,0.6422764227642277,1.8885365853658536
2333,51,2,0.5686274509803921,1.9029411764705881
2431,72,1,0.5694444444444444,1.9106944444444443
2476,67,2,0.6716417910447762,1.8844776119402986
2550,60,2,0.5833333333333334,1.8996666666666668
2555,96,2,0.5625,1.9010416666666667
2574,158,1,0.5949367088607594,1.8821518987341777
2585,74,2,0.581081081081081,1.8954054054054057
2623,94,1,0.6170212765957447,1.8963829787234041
2626,60,1,0.6166666666666667,1.8951666666666669
2639,83,2,0.5783132530120482,1.89144578313253
2651,123,2,0.5934959349593496,1.8995934959349594
2674,162,1,0.5864197530864198,1.9004320987654322
2680,81,1,0.5679012345679012,1.8877777777777778
2688,564,1,0.5673758865248227,1.8988297872340427
2724,82,1,0.5853658536585366,1.8880487804878048
2795,88,1,0.5681818181818182,1.8332954545454547
2917,52,2,0.5769230769230769,1.833653846153846
2936,52,1,0.5961538461538461,1.8446153846153843
3030,168,1,0.5654761904761905,1.8696428571428574
3103,80,1,0.5875,1.8850000000000002
3173,89,1,0.5617977528089888,1.8802247191011237
3179,94,1,0.5638297872340425,1.8860638297872336
3245,414,1,0.5676328502415459,1.8892512077294685
3257,109,2,0.5596330275229358,1.8988990825688072
3298,57,1,0.5964912280701754,1.8885964912280706
3319,51,1,0.5882352941176471,1.874313725490196
3325,137,1,0.5912408759124088,1.8782481751824822
3347,404,1,0.5594059405940595,1.8909653465346536
3347,174,2,0.5689655172413793,1.8916666666666666
3358,51,1,0.5686274509803921,1.8788235294117646
3397,81,2,0.5679012345679012,1.893456790123457
3440,53,1,0.5660377358490566,1.8379245283018864
3457,108,1,0.5648148148148148,1.8309259259259265
3459,89,1,0.5730337078651685,1.8461797752808993
3464,224,1,0.5669642857142857,1.8368750000000003
3487,127,1,0.5826771653543307,1.8481889763779527
