Rosa Radom - Zielona Gora,1.29,0
Zielona Gora - Anwil Wloclawek,1.27,1
Rosa Radom - Czarni Slupsk,1.46,1
Anwil Wloclawek - Kutno,1.33,1
Zielona Gora - Gdynia,1.07,1
Rosa Radom - Zielona Gora,1.32,1
Zielona Gora - Koszalin,1.33,1
Koszalin - Trefl Sopot,1.35,1
Zielona Gora - Slask Wroclaw,1.31,1
Turow Zgorzelec - Czarni Slupsk,1.45,0
