Al Ittihad - Al-Fateh&nbsp;,1.37,0
Al Nasr - Ohod&nbsp;,1.26,1
Al Ahli - Al Ittihad&nbsp;,1.44,0
Al Ittihad - Al Ahli&nbsp;,1.48,0
Ohod - Al Ansar&nbsp;,1.44,1
Al Ittihad - Al Ahli,1.19,1
Al Salam - Al Nahdha,1.11,1
Al Ittihad - Al-Hilal,1.23,1
Al Salam - Al Nasr,1.15,1
Al-Hilal - Al Salam,1.23,1
Al Ahli - Al Nasr,1.5,1
Al Ittihad - Al Nasr,1.05,0
Al Nahdha - Al Salam,1.11,1
Al Nahdha - Al Noor,1.41,0
Al-Hilal - Al Ittihad,1.15,1
Al Ittihad - Al Wehda,1.11,1
Al Ahli - Al-Fateh,1.3,0
Al Noor - Al Nasr,1.22,1
Al Nahdha - Al Ansar,1.43,1
Al Nasr - Al Ahli,1.09,1
Al Salam - Al Ittihad,1.03,1
Al-Hilal - Ohod,1.5,1
Al Ansar - Al-Hilal,1.07,1
Al Ittihad - Al Ansar&nbsp;,1.28,0
Al Nasr - Al Ittihad,1.45,0
Al Ahli - Al Nahdha,1.18,1
Al Qadisiya - Al-Hilal,1.38,1
Al Ansar - Ohod,1.33,0
Al Nahdha - Al Qadisiya,1.33,1
Al Nasr - Al Ahli,1.33,1
Al Ansar - Al Nahdha,1.45,1
Al Ahli - Ohod,1.48,0
Al-Hilal - Al-Fateh,1.45,1
Al Ahli - Al Qadisiya,1.09,1
Al-Hilal - Al Qadisiya,1.2,1
Al Ittihad - Al-Fateh,1.4,1
Al Nahdha - Al Ahli,1.16,1
Al Nasr - Al Wehda,1.3,1
Al Nasr - Al Qadisiya,1.03,1
Al Ansar - Al Nasr,1.07,0
Al Qadisiya - Al Ittihad,1.05,1
Ohod - Al Nahdha,1.15,1
Al Ittihad - Al Ansar,1.15,1
Al Nahdha - Al-Hilal,1.15,1
Al-Hilal - Al Nasr,1.01,0
Al Qadisiya - Al Ahli,1.3,1
Al Nasr - Al Nahdha,1.05,1
Al Qadisiya - Al-Fateh,1.25,1
Al Nahdha - Al Ittihad,1.08,1
Ohod - Al Ahli,1.12,1
Ohod - Al-Fateh&nbsp;,1.33,0
Al Ittihad - Al-Fateh,1.18,1
Al Ahli - Ohod,1.3,1
Al Ansar - Al Ittihad,1.5,1
Al Nahdha - Al Ansar,1.2,1
Al Nahdha - Al-Hilal,1.3,0
Al Khaleej - Al Ahli,1.21,1
Al Ittihad - Ohod,1.22,1
Al Nasr - Al Khaleej,1.08,1
Al Nasr - Al Jabil,1.4,0
Al-Hilal - Al Khaleej,1.05,1
Al Khaleej - Al Qadisiya,1.12,0
