Dallas Mavericks - Los Angeles Lakers,1.5,0
Los Angeles Clippers - Golden State Warriors,1.48,0
Dallas Mavericks - Sacramento Kings,1.42,1
San Antonio Spurs - New Orleans Pelicans,1.46,1
Dallas Mavericks - Miami Heat,1.39,1
Boston Celtics - Philadelphia 76ers,1.48,1
Sacramento Kings - Los Angeles Lakers,1.5,0
Toronto Raptors - Denver Nuggets,1.42,1
Denver Nuggets - Minnesota Timberwolves,1.45,0
Dallas Mavericks - Los Angeles Lakers,1.5,0
Los Angeles Clippers - Golden State Warriors,1.48,0
Dallas Mavericks - Sacramento Kings,1.42,1
San Antonio Spurs - New Orleans Pelicans,1.46,1
Dallas Mavericks - Miami Heat,1.39,1
Boston Celtics - Philadelphia 76ers,1.48,1
Sacramento Kings - Los Angeles Lakers,1.5,0
Toronto Raptors - Denver Nuggets,1.42,1
Denver Nuggets - Minnesota Timberwolves,1.45,0
Minnesota Timberwolves - Chicago Bulls,1.5,1
Washington Wizards - Chicago Bulls,1.5,1
Toronto Raptors - Minnesota Timberwolves,1.48,0
Los Angeles Lakers - Utah Jazz,1.38,0
Boston Celtics - Portland Trail Blazers,1.35,0
San Antonio Spurs - Sacramento Kings,1.23,1
Los Angeles Lakers - Cleveland Cavaliers,1.46,0
Toronto Raptors - Golden State Warriors,1.42,1
Chicago Bulls - Dallas Mavericks,1.46,1
NBA D-League - Philadelphia 76ers,1.47,0
Miami Heat - New Orleans Pelicans,1.45,1
Atlanta Hawks - Sacramento Kings,1.39,1
Golden State Warriors - Philadelphia 76ers,1.43,0
Phoenix Suns - Miami Heat,1.49,0
Brooklyn Nets - Washington Wizards,1.38,0
Los Angeles Lakers - Golden State Warriors,1.34,1
Minnesota Timberwolves - Cleveland Cavaliers,1.45,0
Denver Nuggets - Miami Heat,1.28,0
Portland Trail Blazers - San Antonio Spurs,1.29,1
Sacramento Kings - Houston Rockets,1.33,1
Minnesota Timberwolves - Chicago Bulls,1.5,1
Washington Wizards - Chicago Bulls,1.5,1
Toronto Raptors - Minnesota Timberwolves,1.48,0
Los Angeles Lakers - Utah Jazz,1.38,0
Boston Celtics - Portland Trail Blazers,1.35,0
San Antonio Spurs - Sacramento Kings,1.23,1
