Kazzinc-Torpedo - Dinamo St. Petersburg&nbsp;,1.46,0
Kazzinc-Torpedo - Dinamo St. Petersburg&nbsp;,1.46,0
Kazzinc-Torpedo - Izhevsk&nbsp;,1.37,1
Kazzinc-Torpedo - Dinamo St. Petersburg&nbsp;,1.46,0
Kazzinc-Torpedo - Dinamo St. Petersburg&nbsp;,1.46,0
Kazzinc-Torpedo - Izhevsk&nbsp;,1.37,1
Kazzinc-Torpedo - Dinamo St. Petersburg&nbsp;,1.46,0
Kazzinc-Torpedo - Dinamo St. Petersburg&nbsp;,1.46,0
Kazzinc-Torpedo - Izhevsk&nbsp;,1.37,1
Kazzinc-Torpedo - Dinamo St. Petersburg&nbsp;,1.46,0
Kazzinc-Torpedo - Dinamo St. Petersburg&nbsp;,1.46,0
Kazzinc-Torpedo - Izhevsk&nbsp;,1.37,1
Kazzinc-Torpedo - Dinamo St. Petersburg&nbsp;,1.46,0
Kazzinc-Torpedo - Dinamo St. Petersburg&nbsp;,1.46,0
Kazzinc-Torpedo - Izhevsk&nbsp;,1.37,1
Kazzinc-Torpedo - Dinamo St. Petersburg&nbsp;,1.46,0
Kazzinc-Torpedo - Dinamo St. Petersburg&nbsp;,1.46,0
Kazzinc-Torpedo - Izhevsk&nbsp;,1.37,1
Kazzinc-Torpedo - Dinamo St. Petersburg&nbsp;,1.46,0
Kazzinc-Torpedo - Dinamo St. Petersburg&nbsp;,1.46,0
Kazzinc-Torpedo - Izhevsk&nbsp;,1.37,1
Kazzinc-Torpedo - Dinamo St. Petersburg&nbsp;,1.46,0
Kazzinc-Torpedo - Dinamo St. Petersburg&nbsp;,1.46,0
Kazzinc-Torpedo - Izhevsk&nbsp;,1.37,1
Kazzinc-Torpedo - Dinamo St. Petersburg&nbsp;,1.46,0
Kazzinc-Torpedo - Dinamo St. Petersburg&nbsp;,1.46,0
Kazzinc-Torpedo - Izhevsk&nbsp;,1.37,1
Kazzinc-Torpedo - Dinamo St. Petersburg&nbsp;,1.46,0
Kazzinc-Torpedo - Dinamo St. Petersburg&nbsp;,1.46,0
Kazzinc-Torpedo - Izhevsk&nbsp;,1.37,1
Kazzinc-Torpedo - Dinamo St. Petersburg&nbsp;,1.46,0
Kazzinc-Torpedo - Dinamo St. Petersburg&nbsp;,1.46,0
Kazzinc-Torpedo - Izhevsk&nbsp;,1.37,1
Karaganda - Yermak Angarsk&nbsp;,1.45,0
Karaganda - Yermak Angarsk&nbsp;,1.44,0
Karaganda - Yermak Angarsk&nbsp;,1.38,1
Karaganda - Yermak Angarsk&nbsp;,1.45,0
