Regina Pats - Swift Current Broncos&nbsp;,1.45,1
Swift Current Broncos - Regina Pats&nbsp;,1.5,1
Regina Pats - Swift Current Broncos&nbsp;,1.41,1
Regina Pats - Swift Current Broncos&nbsp;,1.45,1
Regina Pats - Swift Current Broncos&nbsp;,1.45,1
Swift Current Broncos - Regina Pats&nbsp;,1.5,1
Regina Pats - Swift Current Broncos&nbsp;,1.41,1
Regina Pats - Swift Current Broncos&nbsp;,1.45,1
Regina Pats - Swift Current Broncos&nbsp;,1.45,1
Swift Current Broncos - Regina Pats&nbsp;,1.5,1
Regina Pats - Swift Current Broncos&nbsp;,1.41,1
Regina Pats - Swift Current Broncos&nbsp;,1.45,1
Regina Pats - Swift Current Broncos&nbsp;,1.45,1
Swift Current Broncos - Regina Pats&nbsp;,1.5,1
Regina Pats - Swift Current Broncos&nbsp;,1.41,1
Regina Pats - Swift Current Broncos&nbsp;,1.45,1
Regina Pats - Swift Current Broncos&nbsp;,1.45,1
Swift Current Broncos - Regina Pats&nbsp;,1.5,1
Regina Pats - Swift Current Broncos&nbsp;,1.41,1
Regina Pats - Swift Current Broncos&nbsp;,1.45,1
Regina Pats - Swift Current Broncos&nbsp;,1.45,1
Swift Current Broncos - Regina Pats&nbsp;,1.5,1
Regina Pats - Swift Current Broncos&nbsp;,1.41,1
Regina Pats - Swift Current Broncos&nbsp;,1.45,1
Regina Pats - Swift Current Broncos&nbsp;,1.45,1
Swift Current Broncos - Regina Pats&nbsp;,1.5,1
Regina Pats - Swift Current Broncos&nbsp;,1.41,1
Regina Pats - Swift Current Broncos&nbsp;,1.45,1
Regina Pats - Swift Current Broncos&nbsp;,1.45,1
Swift Current Broncos - Regina Pats&nbsp;,1.5,1
Regina Pats - Swift Current Broncos&nbsp;,1.41,1
Regina Pats - Swift Current Broncos&nbsp;,1.45,1
Regina Pats - Swift Current Broncos&nbsp;,1.45,1
Swift Current Broncos - Regina Pats&nbsp;,1.5,1
Regina Pats - Swift Current Broncos&nbsp;,1.41,1
Regina Pats - Swift Current Broncos&nbsp;,1.45,1
Regina Pats - Swift Current Broncos&nbsp;,1.45,1
Swift Current Broncos - Regina Pats&nbsp;,1.5,1
Regina Pats - Swift Current Broncos&nbsp;,1.41,1
Regina Pats - Swift Current Broncos&nbsp;,1.45,1
