Joinville - Cruzeiro,1.36,0
Cruzeiro - Chapecoense-SC,1.17,1
Atletico-MG - Joinville,1.13,1
Internacional - Brasil de Pelotas,1.5,1
Internacional - Avai,1.3,1
Internacional - Coritiba,1.5,0
