Belgium - Croatia,1.27,1
Turkey - Croatia,1.34,1
Belgium - Serbia,1.05,1
Turkey - Belgium,1.15,1
Ukraine - Germany,1.31,0
Germany - Turkey,1.22,0
Serbia - Ukraine,1.11,1
Turkey - Ukraine,1.09,1
Germany - Serbia,1.08,0
