USA 3x3 U18 W - Russia 3x3 U18 W,1.17,1
Australia 3x3 U18 W - USA 3x3 U18 W,1.04,1
Australia 3x3 U18 W - Japan 3x3 U18 W,1.41,0
Kazakhstan 3x3 U18 W - Singapore 3x3 U18 W,1.02,1
China 3x3 U18 W - Argentina 3x3 U18 W,1.3,1
Venezuela 3x3 U18 W - Russia 3x3 U18 W,1.17,1
Russia 3x3 U18 W - Italy 3x3 U18 W,1.22,0
Venezuela 3x3 U18 W - China 3x3 U18 W,1.13,1
Singapore 3x3 U18 W - Egypt 3x3 U18 W,1.43,1
Egypt 3x3 U18 W - Kazakhstan 3x3 U18 W,1.5,0
Andorra 3x3 U18 W - Sri Lanka 3x3 U18 W,1.3,1
